,0
236,24.081296106668795
237,24.026058204147656
238,23.987821553095507
239,23.96950382140071
240,23.973633429227448
241,24.00231622737455
242,24.057206930421515
243,24.139485750290817
244,24.249840605522284
245,24.38845520519987
246,24.555003225488292
247,24.74864871267649
248,24.96805276114335
249,25.21138642946109
250,25.476349774608128
251,25.760196804532352
252,26.059766074440642
253,26.371516583272562
254,26.691568564606307
255,27.01574871116622
256,27.339639324248715
257,27.658630838581335
258,27.96797713903155
259,28.262853057793038
260,28.538413418864348
261,28.789852980578395
262,29.012466616525188
263,29.201709070371347
264,29.35325362075977
265,29.46304899859233
266,29.527373910457293
267,29.542888538647233
268,29.506682410006615
269,29.416318052640715
270,29.26986989120934
271,29.065957868022466
272,28.80377531835336
273,28.48311067419788
274,28.1043626210699
275,27.668548387293637
276,27.17730490462254
277,26.632882642879615
278,26.038131989668116
279,25.39648211900596
280,24.711912369889575
281,23.988916237087704
282,23.23245816155295
283,22.44792339619183
284,21.641061313629432
285,20.81792261511816
286,19.984790992747484
287,19.148109889290797
288,18.31440508985291
289,17.490203965244202
290,16.68195226683477
291,15.895929444576335
292,15.138163521959521
293,14.414346612020182
294,13.729752195396902
295,13.08915530336886
296,12.496756754543405
297,11.95611258252089
298,11.470069762911708
299,11.04070930136205
300,10.66929767995347
301,10.356247577962872
302,10.10108868521549
303,9.902449313017872
304,9.758049379955649
305,9.66470520888471
306,9.618346418652049
307,9.614045031150388
308,9.64605674327968
309,9.707874136692643
310,9.79229141867196
311,9.891480108298694
312,9.997074906633149
313,10.100268821443334
314,10.191916459539605
315,10.262644256290542
316,10.302966285408575
317,10.30340418523963
318,10.254609652772224
319,10.147487895125696
320,9.97332039161495
321,9.723885308342723
322,9.391573921858505
323,8.969501448478423
324,8.451610740665892
325,7.832767400312564
326,7.108844969362926
327,6.276798989191869
328,5.334728869336086
329,4.281926671116037
330,3.1189120895533704
331,1.8474531046946006
332,0.47057196770016047
333,-1.0074636155450813
334,-2.5811640433758147
335,-4.243855866223677
336,-5.987733882573255
337,-7.803926664024254
338,-9.682574723743924
339,-11.612920389075448
340,-13.58340830023772
341,-15.581795334025031
342,-17.595268645011036
343,-19.610570427562944
344,-21.614127930386584
345,-23.59218720163293
346,-25.53094900699299
347,-27.416705345809117
348,-29.23597499109722
349,-30.97563649851239
350,-32.62305716665289
351,-34.166216486569326
352,-35.593822691711495
353,-36.895421110425474
354,-38.0614931308638
355,-39.083544711764254
356,-39.954183510476
357,-40.667183849845216
358,-41.21753890564565
359,-41.601499663374305
360,-41.81660036451483
361,-41.861670334912304
362,-41.736832258956746
363,-41.44348713029891
364,-40.984286270505116
365,-40.36309095929965
366,-39.584920361959696
367,-38.65588856934936
368,-37.58313168255352
369,-36.37472597585695
370,-35.03959825786664
371,-33.58742962006184
372,-32.02855381437315
373,-30.373851536217103
374,-28.634641906740995
375,-26.822572448190705
376,-24.9495088299196
377,-23.027425630436696
378,-21.068299313985253
379,-19.08400455941205
380,-17.086215005486842
381,-15.086309391342024
382,-13.095283974417088
383,-11.123672002513615
384,-9.181470902874757
385,-7.278077731470757
386,-5.422233302019364
387,-3.621975288972954
388,-1.8846004740754239
389,-0.2166361843590667
390,1.3761791473427072
391,2.88890647836078
392,4.317407989488147
393,5.658340628957545
394,6.909141822751827
395,8.06800787852472
396,9.13386567115465
397,10.106338247870665
398,10.985705030237089
399,11.772857319502348
400,12.469249831505365
401,13.07684899821312
402,13.598078775827592
403,14.035764695028881
404,14.39307687798764
405,14.67347272978175
406,14.880639989091192
407,15.018440794667164
408,15.09085739013811
409,15.101940050270619
410,15.055757766908572
411,14.956352182555033
412,14.8076952040489
413,14.613650668171774
414,14.377940365529458
415,14.104114659073206
416,13.795527859794959
417,13.45531844541326
418,13.086394129575092
419,12.69142171083607
420,12.27282155422459
421,11.832766485364987
422,11.373184809680057
423,10.89576710871127
424,10.401976413470907
425,9.893061312111076
426,9.370071516922968
427,8.83387539433905
428,8.285178951478061
429,7.7245457738257555
430,7.152417420569734
431,6.569133806309871
432,5.974953129490397
433,5.370070947860948
434,4.754638048312556
435,4.128776811186312
436,3.4925958262153047
437,2.8462025772385853
438,2.1897140743352477
439,1.5232653736668291
440,0.8470159856386986
441,0.16115422949968414
442,-0.5341003542959363
443,-1.2384963751193727
444,-1.9517515470621847
445,-2.673554995151558
446,-3.4035706554859355
447,-4.141441495369234
448,-4.886794271262138
449,-5.6392445421026665
450,-6.398401662844769
451,-7.163873497353489
452,-7.935270610390245
453,-8.712209724534219
454,-9.494316258640758
455,-10.281225798880763
456,-11.072584390509748
457,-11.868047577192616
458,-12.667278153821623
459,-13.469942637147138
460,-14.275706495051825
461,-15.08422820889138
462,-15.895152273132625
463,-16.708101261930526
464,-17.52266711296877
465,-18.338401794763932
466,-19.15480753480163
467,-19.971326792543305
468,-20.787332163781187
469,-21.60211640132084
470,-22.414882731834993
471,-23.224735640239324
472,-24.030672281343723
473,-24.8315746640781
474,-25.62620273656921
475,-26.413188481153348
476,-27.191031107606943
477,-27.95809341119116
478,-28.71259934040093
479,-29.452632798497486
480,-30.17613768386111
481,-30.880919157687245
482,-31.564646114178377
483,-32.22485481861848
484,-32.85895367287893
485,-33.46422906617866
486,-34.037852271341166
487,-34.57688735320829
488,-35.078300065912266
489,-35.53896772873565
490,-35.955690085390486
491,-36.325201167571755
492,-36.64418219928657
493,-36.90927559239444
494,-37.11710009476084
495,-37.26426715934312
496,-37.3473986045364
497,-37.36314563259756
498,-37.30820926356475
499,-37.1793622266407
500,-36.97347232953226
501,-36.687527298929766
502,-36.318661052528356
503,-35.864181325285564
504,-35.321598530721914
505,-34.68865569295576
506,-33.96335923796405
507,-33.14401038457502
508,-32.22923682833429
509,-31.218024366107258
510,-30.1097480675803
511,-28.904202563185365
512,-27.601630987832905
513,-26.202752097523057
514,-24.708785062572677
515,-23.121471437782812
516,-21.44309381705717
517,-19.67649069815305
518,-17.825067112451926
519,-15.89280061454645
520,-13.884242276317105
521,-11.804512388907453
522,-9.659290642229427
523,-7.454800623860812
524,-5.197788555988451
525,-2.8954962690378387
526,-0.5556284924845164
527,1.8136853743194068
528,4.203934767160737
529,6.606276415031177
530,9.011587354129073
531,11.410522032253553
532,13.793572976883718
533,16.15113444746469
534,18.473568448937662
535,20.751272450027148
536,22.974748126686208
537,25.134670438593606
538,27.221956344585795
539,29.227832470950148
540,31.143901063838914
541,32.962203582646595
542,34.67528132378921
543,36.27623250259676
544,37.758765263654126
545,39.1172461356926
546,40.346743495037465
547,41.443065650889984
548,42.40279321583175
549,43.22330547553404
550,43.90280052249108
551,44.440308969465335
552,44.83570110900914
553,45.08968743565719
554,45.203812496921934
555,45.180442087882426
556,45.022743851854514
557,44.73466139640974
558,44.32088208003105
559,43.78679867020009
560,43.13846511897831
561,42.382546747404746
562,41.52626517539726
563,40.57733837922355
564,39.54391630368475
565,38.43451250037846
566,37.257932306051124
567,36.02319811528926
568,34.739472338806614
569,33.415978671616735
570,32.061922323826956
571,30.68640989019583
572,29.298369552644534
573,27.906472322394855
574,26.51905503518646
575,25.144045814005995
576,23.78889270885097
577,22.46049621214802
578,21.165146331417038
579,19.90846487747086
580,18.69535359671737
581,17.529948739864654
582,16.41558261643314
583,15.354752634906164
584,14.349098272097017
585,13.399386352423669
586,12.505504948394565
587,11.66646613799059
588,10.88041777322802
589,10.144664327637312
590,9.455696799469605
591,8.809231553001528
592,8.200257883222166
593,7.623093990326422
594,7.071450950709358
595,6.538504171555522
596,6.01697171780154
597,5.499198804560137
598,4.977247656533764
599,4.442991850123573
600,3.888214175489681
601,3.30470698634344
602,2.68437394628356
603,2.019332033456749
604,1.302012631523168
605,0.5252605154485159
606,-0.3175704635747325
607,-1.2325261780758185
608,-2.2249666650259052
609,-3.2994873184285147
610,-4.459847883222886
611,-5.70891022146938
612,-7.048585726751762
613,-8.479793151672471
614,-10.002427487115193
615,-11.615340391898032
616,-13.316332519300326
617,-15.10215792496502
618,-16.968540571574536
619,-18.910202772601373
620,-20.920905243792127
621,-22.993498260493315
622,-25.119983255153112
623,-27.29158403591639
624,-29.498826667507217
625,-31.731626932529554
626,-33.97938418741121
627,-36.23108034443932
628,-38.47538265111099
629,-40.70074890123666
630,-42.895533699253704
631,-45.048094409900294
632,-47.14689545913168
633,-49.18060970781117
634,-51.13821569567576
635,-53.00908964732434
636,-54.78309124208185
637,-56.4506422728259
638,-58.00279745226971
639,-59.43130676570077
640,-60.728668913676
641,-61.888175533649814
642,-62.90394603311071
643,-63.77095300592515
644,-64.48503833592314
645,-65.04292021528819
646,-65.44219141828218
647,-65.6813092717506
648,-65.75957785151289
649,-65.67712300728557
650,-65.43486087774968
651,-65.03446060170015
652,-64.4783019612394
653,-63.76942870938989
654,-62.911498338313066
655,-61.90872903682268
656,-60.76584456856776
657,-59.4880177767603
658,-58.08081338928501
659,-56.55013076100567
660,-54.90214714942888
661,-53.143262076676706
662,-51.28004328572663
663,-49.31917475259764
664,-47.26740716889782
665,-45.13151126111508
666,-42.91823426445244
667,-40.634259820174975
668,-38.28617151674147
669,-35.8804202469264
670,-33.42329550623406
671,-30.920900712689118
672,-28.379132585003536
673,-25.803664575485715
674,-23.199934316045653
675,-20.573135000294968
676,-17.92821059196723
677,-15.269854719542185
678,-12.602513088849774
679,-9.930389219329331
680,-7.2574532852849565
681,-4.587453820669546
682,-1.923932024440799
683,0.7297616167704994
684,3.3704486910734714
685,5.995102529045685
686,8.600826513289174
687,11.18483138063812
688,13.744411879685556
689,16.27692315511425
690,18.779757235563544
691,21.250320002975513
692,23.68600901821774
693,26.084192570128977
694,28.442190303001603
695,30.75725576105267
696,33.02656116786341
697,35.24718473431368
698,37.416100760399026
699,39.53017276464469
700,41.58614983974459
701,43.58066639468822
702,45.51024540218443
703,47.371305225938904
704,49.16017005571141
705,50.873083929629736
706,52.506228273660774
707,54.05574283822859
708,55.51774986259163
709,56.88838124963823
710,58.163808488091554
711,59.34027501650416
712,60.41413068450354
713,61.38186793198258
714,62.24015927657628
715,62.985895673888926
716,63.616225293412704
717,64.12859223565083
718,64.52077470230903
719,64.79092212129176
720,64.93759072158159
721,64.95977705020496
722,64.85694892518663
723,64.62907332595232
724,64.27664073768653
725,63.800685490369844
726,63.20280166797359
727,62.485154209332634
728,61.65048487954679
729,60.70211285861508
730,59.643929770944084
731,58.4803890633876
732,57.21648972815201
733,55.85775445759527
734,54.41020240802011
735,52.88031683660491
736,51.27500795759739
737,49.60157143920568
738,47.86764303000172
739,46.08114986209681
740,44.25025902701536
741,42.38332405834445
742,40.48882998222138
743,38.5753376119603
744,36.651427766120335
745,34.72564607971996
746,32.80644905592607
747,30.9021519704652
748,29.020879193604255
749,27.17051743556541
750,25.35867235176008
751,23.592628865668853
752,21.879315481272787
753,20.225272765627583
754,18.63662608763747
755,17.11906260362942
756,15.677812386307261
757,14.31763350342988
758,13.04280076840594
759,11.857097809134604
760,10.763812035920038
761,9.76573203605355
762,8.865146883402518
763,8.063846827561465
764,7.363124820046175
765,6.763778345580162
766,6.266111055282617
767,5.869933745583192
768,5.574564291445399
769,5.378826223823706
770,5.28104573741878
771,5.279047023351907
772,5.370145939465689
773,5.551142155267491
774,5.818310035431886
775,6.167388651401474
776,6.5935714309791615
777,7.09149606690591
778,7.655235403448936
779,8.278290101497516
780,8.95358394456433
781,9.673462688000065
782,10.42969736989906
783,11.213492993563868
784,12.01550345768392
785,12.825853551944896
786,13.634168753649657
787,14.429613456701238
788,15.200938140048237
789,15.936535840856665
790,16.62450814092974
791,17.252740706079955
792,17.808988240182973
793,18.28096853147223
794,18.65646508124662
795,18.923437617542575
796,19.070139611445327
797,19.085241734580567
798,18.957960025991753
799,18.678187378205003
800,18.236626809010566
801,17.624924860541892
802,16.835803363707537
803,15.863187726828125
804,14.702329855055403
805,13.349923784001891
806,11.80421211866334
807,10.065081408228039
808,8.134144659116668
809,6.014809292283429
810,3.712328985474828
811,1.2338380051962359
812,-1.411633175619688
813,-4.21316196259257
814,-7.157958179112995
815,-10.231409557291983
816,-13.417148410802877
817,-16.697139443556782
818,-20.051788367488843
819,-23.460070722052585
820,-26.899680011605852
821,-30.34719400876603
822,-33.7782578157657
823,-37.16778203531277
824,-40.49015418063606
825,-43.719461254187934
826,-46.82972124849211
827,-49.795121173141496
828,-52.59025909086918
829,-55.19038755445673
830,-57.5716557761555
831,-59.71134783309459
832,-61.58811421635871
833,-63.18219406833532
834,-64.47562552263648
835,-65.45244166326297
836,-66.09884975426588
837,-66.40339155713544
838,-66.35708274913782
839,-65.95352967982559
840,-65.18902195231067
841,-64.06259958735181
842,-62.57609381811253
843,-60.734140867461825
844,-58.5441683735455
845,-56.01635444853366
846,-53.16355967539071
847,-50.00123266370186
848,-46.547290093633414
849,-42.821972472815396
850,-38.84767711037481
851,-34.64877007185389
852,-30.251379114965054
853,-25.68316981604857
854,-20.973107278099864
855,-16.151205961170685
856,-11.248270293173492
857,-6.29562880251519
858,-1.3248645629811364
859,3.632455244143651
860,8.545047865083252
861,13.382178872322712
862,18.113918777328433
863,22.711389820453036
864,27.147000541219793
865,31.394665896455667
866,35.43001087944664
867,39.23055579753403
868,42.775881585557386
869,46.04777376562707
870,49.03034390737005
871,51.710127694625086
872,54.07615896219727
873,56.12001932732609
874,57.83586330252479
875,59.220419036868606
876,60.272965089003506
877,60.995283884400656
878,61.39159274896006
879,61.4684536382736
880,61.23466289409229
881,60.70112255433514
882,59.880694917998085
883,58.78804221939408
884,57.43945339529039
885,55.85266003197406
886,54.046643655701885
887,52.04143657847319
888,49.85791853124428
889,47.51761130880502
890,45.04247361532847
891,42.45469823831059
892,39.77651359279625
893,37.02999156920526
894,34.23686348861983
895,31.418345821063838
896,28.59497715721296
897,25.786467744409574
898,23.011562706293883
899,20.287919864457507
900,17.632002873062778
901,15.058990166219342
902,12.582700005981767
903,10.215531709061471
904,7.9684229256851555
905,5.850822647453067
906,3.870679435532429
907,2.034444188978134
908,0.3470866181166752
909,-1.1878755478916156
910,-2.568335705124644
911,-3.7935470491276804
912,-4.864062027483698
913,-5.781663865092733
914,-6.549291479121259
915,-7.170959099765135
916,-7.651671889281927
917,-7.99733880622174
918,-8.214683896053689
919,-8.311157105700062
920,-8.294845620627367
921,-8.174386612243245
922,-7.95888216375199
923,-7.6578170177273375
924,-7.280979661795637
925,-6.83838714312357
926,-6.340213880729886
927,-5.79672462951797
928,-5.218211643541902
929,-4.614935990221786
930,-3.997072883515212
931,-3.3746608335601374
932,-2.757554353775623
933,-2.1553799242166876
934,-1.5774948821765884
935,-1.0329488973848886
936,-0.5304476892011061
937,-0.0783186562883959
938,0.31552188548022264
939,0.643600124719288
940,0.898915057358259
941,1.0749678373771439
942,1.1657902807126204
943,1.1659725611593836
944,1.0706900677041986
945,0.8757293224391928
946,0.5775127890947087
947,0.1731223364201704
948,-0.339678939784817
949,-0.9624268852348399
950,-1.6959388394513721
951,-2.540298998173313
952,-3.4948470337934503
953,-4.558170430743304
954,-5.72810098877037
955,-7.001715929812671
956,-8.375344013616445
957,-9.844577023548803
958,-11.404286927718076
959,-13.048648952381042
960,-14.77117072592592
961,-16.564727564085914
962,-18.421603872407943
963,-20.333540542598225
964,-22.291788117612946
965,-24.287165398783536
966,-26.310123069381202
967,-28.35081181524317
968,-30.39915433661142
969,-32.44492056811023
970,-34.47780535742574
971,-36.48750779901713
972,-38.46381137799996
973,-40.396664051777186
974,-42.276257383327234
975,-44.09310384029777
976,-45.83811138795972
977,-47.50265453116647
978,-49.07864100002251
979,-50.55857332507289
980,-51.935604609409374
981,-53.203587875990706
982,-54.357118447492745
983,-55.39156890192275
984,-56.30311623883013
985,-57.08876098698497
986,-57.74633808359135
987,-58.274519456100876
988,-58.67280833905433
989,-58.941525458589545
990,-59.08178731476313
991,-59.0954768851155
992,-58.98520716052774
993,-58.7542780050657
994,-58.40662690403573
995,-57.94677422794939
996,-57.37976369384144
997,-56.71109874904451
998,-55.9466756360256
999,-55.09271392039006
1000,-54.15568527793609
1001,-53.142241341022945
1002,-52.05914139984333
1003,-50.913180740852816
1004,-49.71112038308612
1005,-48.459618943980644
1006,-47.16516733035216
1007,-45.83402690811907
1008,-44.472171757054674
1009,-43.08523556501971
1010,-41.678463660468935
1011,-40.25667062313883
1012,-38.82420385126795
1013,-37.384913400042784
1014,-35.94212834081394
1015,-34.49863982467158
1016,-33.05669096792662
1017,-31.617973611614453
1018,-30.183631942917724
1019,-28.754272903832607
1020,-27.329983251745094
1021,-25.91035307795879
1022,-24.49450553364372
1023,-23.081132458129808
1024,-21.668535551917685
1025,-20.254672686215606
1026,-18.837208892266933
1027,-17.413571527296575
1028,-15.981009069730892
1029,-14.53665295466001
1030,-13.077581821610826
1031,-11.600887510946542
1032,-10.10374211304058
1033,-8.583465346303079
1034,-7.037591516763532
1035,-5.463935293907101
1036,-3.8606555255614112
1037,-2.226316309606409
1038,-0.5599445428965868
1039,1.1389168212466299
1040,2.8701605556810863
1041,4.633072701555098
1042,6.426296550044555
1043,8.24780369475172
1044,10.094872726696602
1045,11.964076074879566
1046,13.851275416887114
1047,15.75162599642684
1048,17.659590088693992
1049,19.568959750979566
1050,21.472888885996397
1051,23.363934530236616
1052,25.23410716061598
1053,27.074929691173363
1054,28.87750470929339
1055,30.63258937958455
1056,32.33067732509903
1057,33.96208668206548
1058,35.51705341784233
1059,36.98582890454609
1060,38.358780654910746
1061,39.62649505443613
1062,40.77988086662922
1063,41.81027224766789
1064,42.709529984271775
1065,43.47013966467531
1066,44.08530550765779
1067,44.5490386084788
1068,44.856238412807876
1069,45.002766299522264
1070,44.98551023951466
1071,44.802439599129244
1072,44.452649272064036
1073,43.936392450893976
1074,43.25510148696891
1075,42.41139643337948
1076,41.40908101793915
1077,40.25312594965825
1078,38.94963962095527
1079,37.505826426867195
1080,35.929933079828324
1081,34.23118345226591
1082,32.41970262742659
1083,30.50643097963538
1084,28.503029236739977
1085,26.421775597935863
1086,24.275456087626072
1087,22.077249418591887
1088,19.84060771377144
1089,17.579134493755586
1090,15.306461375351905
1091,13.036124944203818
1092,10.78144526085653
1093,8.555407434684403
1094,6.37054765409422
1095,4.238844995255268
1096,2.1716202465872017
1097,0.17944288403205677
1098,-1.7279527853054337
1099,-3.541741424103223
1100,-5.254069664666577
1101,-6.858107711802727
1102,-8.348089108712202
1103,-9.71933838533878
1104,-10.968286469256515
1105,-12.092473898632981
1106,-13.090542032819233
1107,-13.962212606482753
1108,-14.708256115781138
1109,-15.330449657788582
1110,-15.831524965255673
1111,-16.215107486024564
1112,-16.48564744855716
1113,-16.648343930967503
1114,-16.709063010020575
1115,-16.67425110856518
1116,-16.550844685051626
1117,-16.346177417782396
1118,-16.06788603030335
1119,-15.723815884028223
1120,-15.321927431092268
1121,-14.870204575892307
1122,-14.376565939110874
1123,-13.848779954489506
1124,-13.2943846573584
1125,-12.720612945982163
1126,-12.134324013070799
1127,-11.541941556156651
1128,-10.949399282700574
1129,-10.362094129478756
1130,-9.784847516752633
1131,-9.221874856746043
1132,-8.676763433950569
1133,-8.152458672760938
1134,-7.651258707025519
1135,-7.17481706751507
1136,-6.724153208405029
1137,-6.299670504043981
1138,-5.901181263965529
1139,-5.527938238640614
1140,-5.178672022030911
1141,-4.851633700474198
1142,-4.544642051335968
1143,-4.255134559362671
1144,-3.980221493630868
1145,-3.7167422730397206
1146,-3.4613233429218617
1147,-3.21043678892692
1148,-2.9604589261968
1149,-2.7077281213650037
1150,-2.448601131522362
1151,-2.179507277547402
1152,-1.8969998087260864
1153,-1.5978038610554721
1154,-1.2788604627490385
1155,-0.9373660969848459
1156,-0.5708073936307804
1157,-0.1769905883012416
1158,0.24593454165275327
1159,0.6994564791389898
1160,1.1846896430322105
1161,1.7023679910717981
1162,2.252844518910186
1163,2.8360965384289534
1164,3.4517365323510933
1165,4.099028297077916
1166,4.776908002936741
1167,5.484009722122719
1168,6.21869490112269
1169,6.97908518795822
1170,7.763097966874874
1171,8.568483905866096
1172,9.392865787353841
1173,10.23377787101706
1174,11.088705031452776
1175,11.955120922962198
1176,12.830524449671548
1177,13.712473861272693
1178,14.598617852179935
1179,15.486723113549846
1180,16.374697871545443
1181,17.26061103907979
1182,18.142706709267443
1183,19.019413823891362
1184,19.889350956205412
1185,20.751326251262512
1186,21.604332665834093
1187,22.44753874135108
1188,23.280275225053305
1189,24.10201792507657
1190,24.912367243473195
1191,25.711024876664503
1192,26.497768205641183
1193,27.272422918946734
1194,28.034834421091517
1195,28.784838578809605
1196,29.522232348883136
1197,30.24674481554579
1198,30.95800914412055
1199,31.65553593182207
1200,32.33868840767074
1201,33.00665990210849
1202,33.658453973790536
1203,34.292867546484324
1204,34.90847737311657
1205,35.503630106663486
1206,36.07643621856686
1207,36.624767964443414
1208,37.14626155384127
1209,37.63832363557847
1210,38.09814216277864
1211,38.522701652207395
1212,38.90880280109725
1213,39.25308637157146
1214,39.55206119833141
1215,39.80213611981922
1216,39.99965557705748
1217,40.14093856835876
1218,40.22232059275187
1219,40.240198161045456
1220,40.191075401769325
1221,40.071612240672934
1222,39.87867358791307
1223,39.609378927433184
1224,39.26115166924114
1225,38.83176759827385
1226,38.31940173427567
1227,37.7226729066199
1228,37.04068534727082
1229,36.27306661505301
1230,35.42000118584574
1231,34.48225907677622
1232,33.46121891809556
1233,32.358884943884824
1234,31.17789744125646
1235,29.921536276027172
1236,28.593717199282125
1237,27.198980731890906
1238,25.742473520794764
1239,24.22992215967931
1240,22.667599565506666
1241,21.06228409954045
1242,19.421211715458938
1243,17.75202150672284
1244,16.06269510966214
1245,14.361490497181043
1246,12.656870770215944
1247,10.95742861998895
1248,9.271807193686328
1249,7.60861814952406
1250,5.976357734293637
1251,4.38332175739161
1252,2.837520369902514
1253,1.3465935852805044
1254,-0.08227150082348977
1255,-1.4424208205473306
1256,-2.7278097972659174
1257,-3.933075189842661
1258,-5.053601358624605
1259,-6.085580018598993
1260,-7.026062581466157
1261,-7.873004237522741
1262,-8.625298991014263
1263,-9.282804939605734
1264,-9.846359180094415
1265,-10.317781828286112
1266,-10.69986876044254
1267,-10.996372815774928
1268,-11.211973342551
1269,-11.35223412253856
1270,-11.423549867427786
1271,-11.43308164398457
1272,-11.38868174922257
1273,-11.298808719959268
1274,-11.172433319819806
1275,-11.01893649818186
1276,-10.848000456917537
1277,-10.669494089420178
1278,-10.493354169803249
1279,-10.3294637660015
1280,-10.187529426660578
1281,-10.076958746255622
1282,-10.006739944179035
1283,-9.985325100257507
1284,-10.020518670376157
1285,-10.119372861145951
1286,-10.288091371886342
1287,-10.531942916139759
1288,-10.855185814498299
1289,-11.26100480718565
1290,-11.751461070548977
1291,-12.327456238798955
1292,-12.988711033878525
1293,-13.733758895568124
1294,-14.55995478455991
1295,-15.46349910727995
1296,-16.439476486938887
1297,-17.48190888496655
1298,-18.583822364898193
1299,-19.73732659099322
