,feat_nn20,feat_nn50,feat_rmssd,feat_nnhr,feat_sdsd,feat_pnn50,feat_pnn20,peak vlf,peak lf,peak hf,norm power lf,norm power hf,power ratio,total power
S921,5.0,3.0,0.045186826696477125,77.09571567910493,34.948650378309544,0.2727272727272727,0.45454545454545453,0.0390625,0.1494140625,0.26171875,16.627264047497153,83.37273595250286,0.19943287044063954,530.6982928078473
S1001,3.0,0.0,0.02769107491144075,89.75254430146563,17.470415550328212,0.0,0.23076923076923078,0.0390625,0.1494140625,0.1904296875,35.554948297499585,64.44505170250041,0.551709516219072,155.59847051398643
S1011,0.0,0.0,0.00745896420086414,104.05962719733284,4.19480296105625,0.0,0.0,0.0390625,0.1455078125,0.150390625,38.579796373485024,61.42020362651497,0.6281287604984462,18.14205035444818
S1021,1.0,0.0,0.020791623974781466,96.46072782858194,12.65979852651857,0.0,0.07142857142857142,0.0390625,0.1484375,0.150390625,45.94360896347345,54.056391036526556,0.8499200202327382,230.15196273096618
S1101,6.0,3.0,0.05436846207710165,71.52580873076018,45.731368060570496,0.3,0.6,0.0390625,0.0498046875,0.3994140625,47.36611599123679,52.63388400876322,0.8999167909278865,377.8805221484979
S1111,7.0,5.0,0.06873655079197485,70.82635843190154,58.33975777170074,0.5,0.7,0.0390625,0.1494140625,0.3955078125,13.137505858005659,86.86249414199433,0.1512448610620108,649.274125686975
S1121,7.0,1.0,0.04096815636713161,78.12738313398864,29.561362921392497,0.08333333333333333,0.5833333333333334,0.0390625,0.1494140625,0.1552734375,35.47034532524672,64.52965467475327,0.5496751145504614,225.71589680522692
S1301,3.0,0.0,0.029935191515904465,92.38811171956314,18.51755005026181,0.0,0.23076923076923078,0.0390625,0.14453125,0.150390625,48.31722798291744,51.68277201708256,0.9348807367945993,175.49224871308888
S1311,4.0,1.0,0.0417132798677701,84.0164438358002,29.53796703564182,0.07692307692307693,0.3076923076923077,0.0390625,0.1494140625,0.16015625,37.10454149029475,62.895458509705264,0.5899399156867459,727.7389735967752
S1321,2.0,0.0,0.02295168933156658,99.30539884762217,13.897419750386934,0.0,0.13333333333333333,0.0390625,0.138671875,0.150390625,49.39499433608166,50.60500566391833,0.9760890980652649,293.0477450250635
S1401,4.0,0.0,0.03049496727164375,70.60444771339107,25.905617788537178,0.0,0.4,0.0390625,0.1494140625,0.3994140625,27.3898020191477,72.6101979808523,0.3772170133232599,78.51027453507997
S1411,5.0,0.0,0.03488055953114285,72.5468712576317,28.61724721203024,0.0,0.5,0.0390625,0.1494140625,0.177734375,28.39337577411616,71.60662422588385,0.39651884278958544,219.0748701254359
S1421,7.0,1.0,0.03850584230200808,71.94078901190217,31.399698136827556,0.1,0.7,0.0390625,0.1494140625,0.150390625,44.96627672456247,55.03372327543753,0.8170676822920261,271.69472116915176
S1501,6.0,1.0,0.04640678961140021,89.64495931329556,30.59755410911658,0.07692307692307693,0.46153846153846156,0.0390625,0.1494140625,0.2236328125,21.3058977706632,78.6941022293368,0.270743259876983,630.7930912258315
S1511,3.0,0.0,0.02205045789959984,83.52597765780855,15.790840679034558,0.0,0.25,0.0390625,0.1494140625,0.1630859375,38.11272083246627,61.88727916753372,0.6158409505981375,218.98566439663796
S1521,4.0,0.0,0.027610730741926135,84.35170142647057,18.278961267794102,0.0,0.3333333333333333,0.0390625,0.0888671875,0.373046875,3.2512332252517977,96.7487667747482,0.03360490612579449,73.68264641581453
S1601,6.0,1.0,0.040651410622091835,74.85848320064665,32.47259441059695,0.09090909090909091,0.5454545454545454,0.0390625,0.1494140625,0.3994140625,13.712730275852673,86.28726972414732,0.15891950596757837,175.27152783172187
S1611,4.0,1.0,0.03936911220708328,69.58016051389981,33.94970566127571,0.1,0.4,0.0390625,0.146484375,0.150390625,45.19339546813454,54.80660453186545,0.8245976165492676,135.34412375179846
S1621,6.0,3.0,0.046677821608986335,63.86258923560472,43.45967812178279,0.3333333333333333,0.6666666666666666,0.0390625,0.1494140625,0.3115234375,19.59664271382913,80.40335728617087,0.24372915976730852,487.89934332078394
S1701,5.0,3.0,0.0549935596857776,66.48797003230509,48.59210431789112,0.3333333333333333,0.5555555555555556,0.0390625,0.1494140625,0.3232421875,12.060572302654512,87.93942769734548,0.1371463587887162,614.3693168441409
S1711,8.0,4.0,0.08384985044407439,85.80021944760506,57.588580416317946,0.3333333333333333,0.6666666666666666,0.0390625,0.1494140625,0.189453125,26.652176571926024,73.34782342807398,0.3633669729553948,5048.376450650921
S1721,3.0,3.0,0.11477166879564021,59.60326896295321,116.78391997623018,0.375,0.375,0.0390625,0.1494140625,0.2705078125,19.912213060981614,80.08778693901839,0.24862983261284852,6857.89851568478
S202,5.0,1.0,0.037856465390990385,76.92791526328416,27.840654460991626,0.09090909090909091,0.45454545454545453,0.0390625,0.1494140625,0.1533203125,37.83147023442809,62.16852976557192,0.6085308817352576,214.04893664251983
S212,4.0,0.0,0.030404498226108145,81.38762733931857,22.401750407478282,0.0,0.3333333333333333,0.0390625,0.1494140625,0.181640625,35.034335292943844,64.96566470705615,0.5392746376246751,432.6642459187401
S222,5.0,2.0,0.07637439855232392,79.61452308436168,52.74505489926525,0.18181818181818182,0.45454545454545453,0.0390625,0.1259765625,0.150390625,56.92458092176879,43.07541907823121,1.3215096252084166,1230.774106279465
S302,4.0,1.0,0.04766500054695762,94.346506536552,28.975319860145703,0.07692307692307693,0.3076923076923077,0.0390625,0.142578125,0.150390625,46.93970017254147,53.06029982745853,0.8846482271148105,759.1924948579685
S312,8.0,5.0,0.06495153300161763,84.16454201838819,45.695834529025575,0.4166666666666667,0.6666666666666666,0.0390625,0.1494140625,0.1943359375,32.91592395632038,67.08407604367962,0.49066672595875427,3111.6114688593243
S322,0.0,0.0,0.00569396790494291,131.3443723568185,2.5740214689661087,0.0,0.0,0.0390625,0.1494140625,0.1650390625,37.1649999883981,62.8350000116019,0.5914697219946833,8.492977016819477
S402,5.0,4.0,0.04977388001614733,67.55629343746011,44.285354261209214,0.4444444444444444,0.5555555555555556,0.0390625,0.1494140625,0.1953125,27.131484434216652,72.86851556578334,0.3723348036330344,721.0989786781204
S412,7.0,1.0,0.04324758570596894,78.33111643732727,32.1060106267868,0.09090909090909091,0.6363636363636364,0.0390625,0.1494140625,0.244140625,15.245316602179518,84.75468339782047,0.17987580144239632,389.14745689604325
S422,7.0,1.0,0.04720873998327674,75.6332661234377,37.564909809283414,0.09090909090909091,0.6363636363636364,0.0390625,0.1494140625,0.1611328125,40.70169289313417,59.29830710686583,0.6863887837435674,1030.174844265855
S502,2.0,0.0,0.022699757348739327,89.09364168213567,15.278963054413707,0.0,0.15384615384615385,0.0390625,0.1494140625,0.1826171875,28.8136603130769,71.18633968692309,0.40476389767754783,265.0896991203009
S512,4.0,0.0,0.024915800438874324,89.3892290960295,16.66113853897632,0.0,0.3076923076923077,0.0390625,0.1494140625,0.1591796875,41.82315689030457,58.176843109695426,0.7188969812515411,404.5875080250848
S522,2.0,0.0,0.019406538029073512,91.7762522266223,12.184801506594408,0.0,0.15384615384615385,0.0390625,0.1005859375,0.150390625,50.752535204135555,49.247464795864445,1.0305613784285095,23.81329920036107
S602,7.0,3.0,0.08300517966511475,80.82293501960159,61.68782501516801,0.2727272727272727,0.6363636363636364,0.0390625,0.1494140625,0.2001953125,32.05564026328641,67.94435973671358,0.47179251357291424,4398.7219690541
S612,1.0,0.0,0.017616053304919707,68.7482648504637,15.358322008789225,0.0,0.1,0.0390625,0.1494140625,0.1787109375,34.01853774117391,65.9814622588261,0.5155772026956462,59.85469969321868
S622,7.0,4.0,0.07975328967479144,80.7514227071447,59.89280354949202,0.3333333333333333,0.5833333333333334,0.0390625,0.1494140625,0.189453125,26.93794777779113,73.06205222220889,0.36869957739296466,2183.6545967942357
S702,9.0,8.0,0.2212269500650724,91.16731219189325,149.57323076187197,0.6153846153846154,0.6923076923076923,0.0390625,0.1494140625,0.33203125,5.1340225110260045,94.865977488974,0.05411869088285858,5705.169387152088
S712,4.0,0.0,0.029915352534397317,105.8730853450273,16.831477224910486,0.0,0.26666666666666666,0.0390625,0.1494140625,0.2255859375,19.345132714745798,80.6548672852542,0.23985077858137632,244.01905730387477
S722,7.0,7.0,0.18465406286255992,78.3816908086559,144.58166254009285,0.6363636363636364,0.6363636363636364,0.0009765625,0.0400390625,0.3994140625,12.322304044456091,87.67769595554391,0.14054091990172726,1473.0168850890495
S802,5.0,1.0,0.03752825909879312,93.67308339726648,23.688980570161853,0.07692307692307693,0.38461538461538464,0.0390625,0.1494140625,0.216796875,28.2314036277732,71.7685963722268,0.39336708609084997,600.2489008541731
S812,6.0,3.0,0.04752868216820182,79.9219517670943,29.5144378366991,0.2727272727272727,0.5454545454545454,0.0390625,0.1494140625,0.1630859375,36.37728946117799,63.62271053882202,0.5717657916976184,1068.8510450954382
S822,6.0,0.0,0.033780002651208695,103.19088513386039,19.375936247212948,0.0,0.4,0.0390625,0.1494140625,0.1904296875,33.4472957137346,66.55270428626541,0.5025685443204021,823.898349741552
S902,5.0,1.0,0.04174696950526909,79.8568820168084,31.12280150988338,0.08333333333333333,0.4166666666666667,0.0390625,0.1494140625,0.19921875,31.145134391450483,68.85486560854952,0.4523301892493023,667.9298117167834
S912,7.0,3.0,0.04512809172295978,78.69404337954256,34.53275813947073,0.25,0.5833333333333334,0.0390625,0.1494140625,0.1533203125,41.788581252934314,58.211418747065686,0.7178760138884399,735.1939869220496
S922,8.0,4.0,0.07046636941962366,77.61836097600714,53.77580064205374,0.36363636363636365,0.7272727272727273,0.0390625,0.1494140625,0.17578125,30.93207378400478,69.06792621599523,0.4478500438433798,4450.426530310264
S1002,2.0,0.0,0.02126353742625738,108.34406915364892,11.543077162762442,0.0,0.125,0.0390625,0.1494140625,0.2041015625,22.992718720332277,77.00728127966772,0.29857850242536815,112.86437944304572
S1012,3.0,0.0,0.030063760261859786,119.76644547965877,14.924899680197187,0.0,0.16666666666666666,0.0390625,0.1494140625,0.181640625,33.08167636259806,66.91832363740194,0.4943590120674821,499.35855414408564
S1022,3.0,0.0,0.02848153899079765,92.89466877789489,18.164140443958836,0.0,0.21428571428571427,0.0390625,0.1494140625,0.1630859375,42.83918423918138,57.160815760818615,0.7494501901168786,270.1289040014278
S1102,0.0,0.0,0.013017846266684506,126.07306770158888,6.137851206661999,0.0,0.0,0.0390625,0.1494140625,0.1982421875,31.34898343496744,68.65101656503255,0.45664266901671885,97.56749361804002
S1112,0.0,0.0,0.012744054319968062,131.52112825901798,5.812375365439929,0.0,0.0,0.0390625,0.1494140625,0.15234375,32.40743111935809,67.59256888064192,0.47945257379675316,44.02146022807506
S1122,0.0,0.0,0.010900948318326801,129.28391307292853,4.999370078737669,0.0,0.0,0.0390625,0.1494140625,0.150390625,41.364502551611515,58.63549744838847,0.7054515498571655,49.79378956890423
S1302,5.0,0.0,0.03473012638905613,105.8539519112805,19.637489327526126,0.0,0.3333333333333333,0.0390625,0.1494140625,0.2138671875,21.296543132748855,78.70345686725115,0.27059222022063995,520.6167011949244
S1312,0.0,0.0,0.012505496156338178,106.82745369354265,6.677542149698331,0.0,0.0,0.0390625,0.1044921875,0.380859375,42.32819576011406,57.67180423988593,0.73394956717584,23.883300586107538
S1322,0.0,0.0,0.009374208833308487,132.0568185009905,4.2439596365922165,0.0,0.0,0.0390625,0.1494140625,0.150390625,43.760108887678,56.239891112322,0.7780973259759795,30.616892993117087
S1402,0.0,0.0,0.010103111725134437,141.14115524204612,4.122486865859594,0.0,0.0,0.0390625,0.1494140625,0.1513671875,42.74032523272554,57.25967476727447,0.7464297589261344,38.63321646093404
S1412,0.0,0.0,0.009125248731270172,134.19610887160079,3.995588046793128,0.0,0.0,0.0390625,0.1494140625,0.2919921875,9.159050031637339,90.84094996836266,0.10082512385468421,3.6768815328207216
S1422,0.0,0.0,0.013688734446647127,124.17176923686432,6.576133629080203,0.0,0.0,0.0390625,0.1494140625,0.1591796875,33.35761044562175,66.64238955437825,0.5005464340140882,49.71321360956092
S1502,8.0,6.0,0.07299333762507064,79.12339813935726,55.17486117900508,0.5454545454545454,0.7272727272727273,0.0390625,0.1494140625,0.1953125,30.460367855425414,69.53963214457458,0.4380288896567294,1467.1776517435703
S1512,7.0,3.0,0.05506355819836564,89.6813037965356,34.309680776879006,0.23076923076923078,0.5384615384615384,0.0390625,0.1494140625,0.2685546875,22.40577984771102,77.59422015228898,0.2887557836619364,634.7211189237128
S1522,7.0,1.0,0.0429305092468289,88.74028610528883,28.990967394624697,0.07692307692307693,0.5384615384615384,0.0390625,0.1494140625,0.1708984375,37.11933879454515,62.88066120545485,0.5903140660888133,779.6054847695466
S1602,0.0,0.0,0.007667315384195363,144.0652767193903,2.857142857143009,0.0,0.0,0.0390625,0.0908203125,0.150390625,55.60286158697878,44.39713841302122,1.2523974196199783,3.8721702840698464
S1612,0.0,0.0,0.004800576354052974,128.96220837989964,2.2278839440662375,0.0,0.0,0.0390625,0.1494140625,0.337890625,7.760394982984427,92.23960501701558,0.08413300318830351,1.5403699907150514
S1622,0.0,0.0,0.005079954728990744,129.32092973684823,2.2906142364541324,0.0,0.0,0.0390625,0.1494140625,0.3544921875,14.41761587374225,85.58238412625775,0.16846476083760725,3.051520445621292
S1702,7.0,0.0,0.04563554459818355,109.33558487084963,25.027150789572385,0.0,0.4375,0.0390625,0.1494140625,0.16796875,36.281009056738895,63.7189909432611,0.5693908286941566,762.5127431983426
S1712,0.0,0.0,0.015016543477517968,108.10986937290902,8.027164764078409,0.0,0.0,0.0390625,0.1494140625,0.169921875,34.036418533691794,65.9635814663082,0.5159880312301776,182.14249520065965
S1722,8.0,1.0,0.11931548779560318,104.40286552238072,70.05538654883364,0.06666666666666667,0.5333333333333333,0.0390625,0.1494140625,0.193359375,25.068904433516014,74.93109556648399,0.3345594274845904,5842.886878789501
S203,6.0,3.0,0.06766042986188812,67.07238420744328,60.683932655520024,0.3,0.6,0.0390625,0.1494140625,0.2060546875,22.674795904118422,77.32520409588159,0.29323939288931156,983.1663855745378
S213,6.0,4.0,0.06835094883266989,67.97038719145063,60.45743991285392,0.4444444444444444,0.6666666666666666,0.0390625,0.140625,0.150390625,39.1924188017954,60.80758119820461,0.6445317841873404,534.1865890744813
S223,9.0,6.0,0.3108931937675247,88.92700944592451,238.662771221963,0.5454545454545454,0.8181818181818182,0.0390625,0.1494140625,0.15625,28.783544430994624,71.21645556900536,0.40416985373703046,2984.087667244441
S303,5.0,5.0,0.14248766514894093,52.07617873773354,166.72804992077812,0.7142857142857143,0.7142857142857143,0.0390625,0.1494140625,0.228515625,18.150258452672006,81.849741547328,0.22175095619791266,11207.952793705783
S313,5.0,5.0,0.10081499413576887,50.889781591745624,118.51810811058895,0.7142857142857143,0.7142857142857143,0.0390625,0.1494140625,0.3994140625,7.6419913092036795,92.35800869079632,0.08274313638342033,846.9535526825002
S323,6.0,5.0,0.09747020396939592,52.88485702063513,98.49088036330713,0.7142857142857143,0.8571428571428571,0.0390625,0.1494140625,0.2626953125,22.42781727662135,77.57218272337866,0.2891219054206408,2252.707800290008
S403,7.0,2.0,0.06747467357736636,63.94837362221118,62.84471265081273,0.2222222222222222,0.7777777777777778,0.0390625,0.09765625,0.3994140625,9.792276671101945,90.20772332889806,0.10855253086699936,303.72856689844116
S413,8.0,3.0,0.16500459238650544,69.56455704685264,143.87643420475786,0.3,0.8,0.0390625,0.1494140625,0.2080078125,20.88310838887806,79.11689161112194,0.2639525891831473,8229.635732410783
S423,8.0,4.0,0.08940137847841005,62.01282504895,86.82832581171498,0.4444444444444444,0.8888888888888888,0.0390625,0.1494140625,0.2353515625,18.713438808015503,81.2865611919845,0.23021565352995638,3714.4464212184835
S503,3.0,0.0,0.026004740671579776,66.36717521439142,22.910094914242187,0.0,0.3333333333333333,0.0390625,0.1494140625,0.20703125,30.3131259027057,69.68687409729431,0.43499046693332244,222.74407798522705
S513,3.0,0.0,0.020311806922544386,62.557036842347856,19.251788944174066,0.0,0.3333333333333333,0.0390625,0.1494140625,0.2138671875,27.48208724873458,72.51791275126543,0.3789696394461522,217.89762562374787
S523,3.0,0.0,0.0203118069225443,62.557036842347856,19.251788944174017,0.0,0.3333333333333333,0.0390625,0.1494140625,0.2138671875,27.48208724873458,72.51791275126543,0.3789696394461522,217.89762562374787
S603,2.0,0.0,0.01817650931020294,59.422318125535575,17.692830042198192,0.0,0.25,0.0390625,0.1494140625,0.2294921875,19.19524198087648,80.80475801912351,0.2375508874902351,94.06705038646137
S613,6.0,2.0,0.04167073977698022,63.801164788856,39.13893032962123,0.2222222222222222,0.6666666666666666,0.0390625,0.1162109375,0.150390625,46.46129777632082,53.538702223679195,0.867807695117642,192.0902651381768
S623,5.0,1.0,0.03428428763136071,69.48349039330198,25.24258720133091,0.1,0.5,0.0390625,0.140625,0.150390625,47.27095970347722,52.72904029652279,0.8964881484215917,622.359489967027
S703,3.0,3.0,0.04152453101728813,57.89765201780756,42.72598979639503,0.3333333333333333,0.3333333333333333,0.0390625,0.1494140625,0.1884765625,25.610268956113078,74.38973104388693,0.34427156271077336,716.42562787737
S713,6.0,4.0,0.07057815149285056,55.89017788155067,75.86787875690236,0.5,0.75,0.0390625,0.1494140625,0.1533203125,36.22008778345483,63.77991221654517,0.5678917785349187,1755.1464678337816
S723,5.0,2.0,0.07051539172877773,61.699807012354356,64.83632036251517,0.25,0.625,0.0009765625,0.0400390625,0.3994140625,1.8641464338965221,98.13585356610348,0.018995569571735052,170.01619797839615
S803,7.0,6.0,0.1258324784120915,65.17297415275361,116.53246350704335,0.6666666666666666,0.7777777777777778,0.0390625,0.1494140625,0.1689453125,24.45706251556951,75.54293748443048,0.32375048323491723,2410.688514628923
S813,8.0,8.0,0.13274340566511586,65.33258018376844,122.11243877706129,0.8888888888888888,0.8888888888888888,0.0390625,0.1494140625,0.3896484375,11.20164529043734,88.79835470956267,0.12614699142878416,1713.759146369136
S823,7.0,4.0,0.07188591942505657,65.45481829468828,58.639986009408744,0.4444444444444444,0.7777777777777778,0.0390625,0.1494140625,0.2451171875,24.232907468365,75.767092531635,0.3198342005567529,1079.3953137570008
S903,0.0,0.0,0.0082592378752751,82.1883583783867,5.97966983543939,0.0,0.0,0.0390625,0.1494140625,0.1689453125,31.33082522029794,68.66917477970206,0.4562574884700526,22.271139150797932
S913,6.0,0.0,0.030272285565529296,81.58641642766138,22.3134873713395,0.0,0.5,0.0390625,0.1494140625,0.150390625,43.62689746227551,56.37310253772449,0.7738956257211617,490.0553395300293
S923,6.0,0.0,0.030186410154921836,82.27046192970552,21.376165749153103,0.0,0.5,0.0390625,0.1494140625,0.150390625,46.58258606388425,53.41741393611575,0.8720486940755765,344.23557251968725
S1003,7.0,4.0,0.12258328823465563,73.0329486736474,102.545659317681,0.36363636363636365,0.6363636363636364,0.0390625,0.1494140625,0.197265625,23.80640138441705,76.19359861558296,0.31244621355301383,8442.188527614035
S1013,4.0,0.0,0.031161297729048187,66.0126795307283,26.967833257646856,0.0,0.4444444444444444,0.0390625,0.1494140625,0.32421875,21.983024689809145,78.01697531019086,0.2817723271429832,191.62160649078623
S1023,5.0,2.0,0.043391983336167984,75.78877404437497,34.31219215690319,0.18181818181818182,0.45454545454545453,0.0390625,0.1494140625,0.150390625,43.11120337530613,56.88879662469388,0.7578153508804004,414.08632937285205
S1103,7.0,2.0,0.051733535544802124,72.91829849564354,42.490495135626894,0.2,0.7,0.0390625,0.1494140625,0.3466796875,7.505861434202271,92.49413856579771,0.08114959013173373,309.91698852066514
S1113,7.0,3.0,0.04853841037285395,72.11322081070969,32.875771116896715,0.2727272727272727,0.6363636363636364,0.0390625,0.142578125,0.150390625,48.88833363206902,51.11166636793097,0.9565004842562334,1702.1121439690278
S1123,2.0,0.0,0.019404612557695138,97.69289848373622,10.303919270093406,0.0,0.14285714285714285,0.0390625,0.1455078125,0.150390625,47.02469338250216,52.975306617497836,0.8876719434969692,143.15982125521958
S1303,7.0,2.0,0.05400842565386637,82.92559448373733,38.57295899714237,0.16666666666666666,0.5833333333333334,0.0390625,0.1494140625,0.17578125,33.11186249742916,66.88813750257084,0.49503340552959035,2574.871154603934
S1313,8.0,2.0,0.05611523853175568,87.5524720454347,37.90428331834774,0.15384615384615385,0.6153846153846154,0.0390625,0.1494140625,0.15234375,42.953633015331405,57.04636698466861,0.7529600093004228,1237.8076933699754
S1323,7.0,1.0,0.04611755669724127,89.39987161074193,30.983500839366595,0.07692307692307693,0.5384615384615384,0.0390625,0.1494140625,0.1796875,34.76052152682877,65.23947847317123,0.5328142152626729,1633.345410429091
S1403,0.0,0.0,0.0169768224478177,84.14713073957982,12.029647976010098,0.0,0.0,0.0390625,0.1494140625,0.1630859375,40.841427507006706,59.15857249299329,0.6903720929345268,179.35344308008416
S1413,1.0,0.0,0.019899864523499206,78.72797218098668,13.549606515862147,0.0,0.09090909090909091,0.0390625,0.1494140625,0.1689453125,32.692269199697925,67.30773080030208,0.4857134360493283,188.1556161932204
S1423,5.0,2.0,0.041022957622830765,80.12824699633613,30.137706101502985,0.16666666666666666,0.4166666666666667,0.0390625,0.1494140625,0.150390625,42.993713292550375,57.006286707449625,0.7541924895615403,1084.3624722030902
S1503,8.0,5.0,0.07915227949953997,76.9390991591997,60.32970635920387,0.45454545454545453,0.7272727272727273,0.0390625,0.1494140625,0.154296875,37.88525904929266,62.11474095070736,0.609923803423046,2345.5124982833486
S1513,7.0,3.0,0.12409189648781553,81.6727616863488,89.87951306019173,0.25,0.5833333333333334,0.0390625,0.1298828125,0.150390625,55.407625559549615,44.59237444045038,1.2425358876895454,2381.7583873924614
S1523,4.0,1.0,0.033700117609968966,75.03253846527849,22.828553549072453,0.09090909090909091,0.36363636363636365,0.0390625,0.134765625,0.150390625,52.47308965920043,47.52691034079957,1.10407113113252,774.202073083115
S1603,3.0,0.0,0.03283628240659942,89.62957850498243,21.99902079865737,0.0,0.23076923076923078,0.0390625,0.1494140625,0.201171875,21.871304146789036,78.12869585321097,0.27993945000542536,112.09632998623734
S1613,4.0,0.0,0.02888399236924132,79.06456037995397,21.32546623649987,0.0,0.36363636363636365,0.0390625,0.1494140625,0.279296875,17.207985514735153,82.79201448526484,0.2078459573875666,217.83133805815413
S1623,5.0,2.0,0.04539300341719691,82.25101337115487,31.091896392009794,0.16666666666666666,0.4166666666666667,0.0390625,0.1494140625,0.1513671875,44.246714026597196,55.7532859734028,0.7936162551514034,1026.7810691030809
S1703,7.0,1.0,0.044363128829678494,77.64349196210102,33.89931069072231,0.09090909090909091,0.6363636363636364,0.0390625,0.1337890625,0.150390625,42.62111112865158,57.37888887134843,0.7428012630954588,310.7288183877291
S1713,9.0,3.0,0.09903846296033607,92.62473331014986,64.10390370133524,0.21428571428571427,0.6428571428571429,0.0390625,0.1494140625,0.171875,39.61705215552363,60.382947844476384,0.6560966890447641,1627.2939616922051
