,feat_nn20,feat_nn50,feat_rmssd,feat_nnhr,feat_sdsd,feat_pnn50,feat_pnn20,peak vlf,peak lf,peak hf,norm power lf,norm power hf,power ratio,total power
S811,9.0,7.0,0.14537811728908054,69.84531191687111,124.7950155990513,0.6363636363636364,0.8181818181818182,0.0390625,0.12890625,0.150390625,55.95888297879107,44.04111702120894,1.2706054424514908,1825.7807452097113
S821,7.0,6.0,0.1379987600161355,65.98928336799696,123.16887566458034,0.6,0.7,0.0009765625,0.1494140625,0.3779296875,0.4427784162035009,99.5572215837965,0.004447476628612199,762.5294826754626
S901,9.0,6.0,0.1764757937985915,69.71252463286596,152.80833666754566,0.5454545454545454,0.8181818181818182,0.0390625,0.1435546875,0.150390625,49.060197394750055,50.939802605249945,0.9631014429901584,2684.5257288034154
S911,9.0,5.0,0.24460030334608715,73.31548041198586,208.105938484833,0.45454545454545453,0.8181818181818182,0.0390625,0.1259765625,0.150390625,60.865685924983644,39.134314075016356,1.555302229350706,1957.409434554845
S921,10.0,8.0,0.12095169754160238,79.13081580486427,91.32317567434427,0.6666666666666666,0.8333333333333334,0.0078125,0.1494140625,0.3291015625,1.1803131487016203,98.81968685129837,0.011944109380529902,749.5160387558543
S1001,6.0,2.0,0.15912444021817193,95.54356619267074,100.76818647394528,0.13333333333333333,0.4,0.0009765625,0.0400390625,0.2646484375,39.23912984243283,60.76087015756717,0.6457960483560649,46.48501553541365
S1011,13.0,3.0,0.06584200116601541,104.26465378124064,37.935378876736394,0.1875,0.8125,0.0390625,0.1240234375,0.3994140625,33.90025716847639,66.09974283152361,0.5128651900338261,22.464693921543464
S1021,4.0,3.0,0.05024390988702594,95.90092620653223,31.491621093296345,0.2,0.26666666666666666,0.0390625,0.1494140625,0.16015625,44.50515244784508,55.494847552154916,0.8019690910227016,275.246591783613
S1101,9.0,7.0,0.2218891014472928,79.95193693894437,172.4938369863679,0.5833333333333334,0.75,0.0390625,0.1494140625,0.3994140625,3.644900253274214,96.35509974672578,0.03782778766100619,249.84313132203403
S1111,8.0,6.0,0.09223571164166863,70.69874608821175,76.69659279875991,0.5454545454545454,0.7272727272727273,0.0390625,0.0810546875,0.3994140625,14.871169323322118,85.1288306766779,0.17469016319281197,365.1436553964374
S1121,7.0,3.0,0.05593238853199867,77.73644637005776,40.0943397536777,0.25,0.5833333333333334,0.0390625,0.1494140625,0.3994140625,23.719237963249665,76.28076203675033,0.310946526095561,314.6414790812035
S1301,11.0,6.0,0.18857524768516196,99.26340675565305,116.5082719212354,0.4,0.7333333333333333,0.0390625,0.13671875,0.150390625,42.650154134395855,57.34984586560414,0.7436838493750075,153.8935100228952
S1311,10.0,4.0,0.06223400398340649,84.10004723989246,43.90582066691588,0.3076923076923077,0.7692307692307693,0.0390625,0.1494140625,0.1640625,36.51879740614477,63.48120259385524,0.5752694642505034,753.2128768444085
S1321,4.0,1.0,0.047869326148000484,100.02071458280506,28.0395092230182,0.06666666666666667,0.26666666666666666,0.0390625,0.1494140625,0.16796875,40.895664567308245,59.104335432691755,0.6919232619387182,265.04597656548935
S1401,5.0,3.0,0.21920459733167083,81.12376299810408,165.2506445076815,0.2727272727272727,0.45454545454545453,0.0009765625,0.1494140625,0.2099609375,39.15930559847044,60.84069440152957,0.6436367300483334,517.3093815829291
S1411,8.0,4.0,0.17978224537479554,81.38140466907542,135.44414797414422,0.3333333333333333,0.6666666666666666,0.0390625,0.115234375,0.150390625,52.78627410329641,47.2137258967036,1.1180281390794002,1856.0234863543553
S1421,8.0,6.0,0.14910637783814587,75.38391104598234,112.66937363410696,0.5454545454545454,0.7272727272727273,0.0390625,0.1494140625,0.1513671875,31.500619480177495,68.49938051982251,0.459867216916827,808.0987536419868
S1501,12.0,8.0,0.10462967275611967,89.07182296430028,70.0366491945966,0.5714285714285714,0.8571428571428571,0.0390625,0.1494140625,0.2431640625,15.580887432994102,84.41911256700591,0.1845658756555525,684.0879267054247
S1511,9.0,3.0,0.06706458998632751,83.27407831497942,48.39714547714141,0.25,0.75,0.0390625,0.1357421875,0.150390625,50.81688692410996,49.18311307589003,1.0332181870167307,220.58094792398003
S1521,9.0,3.0,0.1958230985285032,91.9494623948668,132.01594280042036,0.21428571428571427,0.6428571428571429,0.0009765625,0.0400390625,0.36328125,23.308563856691173,76.69143614330882,0.30392655332644725,314.1657795137967
S1601,8.0,4.0,0.2372067186273187,84.06280118396161,177.25993008373507,0.3333333333333333,0.6666666666666666,0.0009765625,0.0400390625,0.3994140625,17.725706254945706,82.2742937450543,0.21544647116477061,256.0099090357195
S1611,8.0,5.0,0.18655996352387705,81.30721491308624,139.18487192015013,0.45454545454545453,0.7272727272727273,0.0390625,0.0703125,0.150390625,63.18561082517895,36.814389174821045,1.7163291919669912,1842.8079808518512
S1621,5.0,4.0,0.20727438316184163,69.93589273572934,179.4827539261534,0.4,0.5,0.0009765625,0.0400390625,0.3994140625,55.65036899051812,44.34963100948189,1.2548101917380137,492.36287713184936
S1701,7.0,3.0,0.20246897994600788,75.09597958941418,164.38630460855663,0.2727272727272727,0.6363636363636364,0.0146484375,0.0400390625,0.2041015625,35.843349290328,64.156650709672,0.5586848579819084,1122.5621727422767
S1711,7.0,5.0,0.08694346863911159,85.43410368236015,60.165062210088706,0.4166666666666667,0.5833333333333334,0.0390625,0.1494140625,0.1904296875,26.92408956803221,73.0759104319678,0.3684400154425445,5121.989518315962
S1721,6.0,5.0,0.11067001665432288,59.63586579913405,111.56640947636741,0.625,0.75,0.0390625,0.1494140625,0.2607421875,22.02619554044347,77.97380445955653,0.2824819911393194,7067.797270238312
S202,5.0,1.0,0.037026689618670616,77.4860019595963,27.085317748007633,0.08333333333333333,0.4166666666666667,0.0390625,0.1240234375,0.150390625,35.93120917136465,64.06879082863536,0.5608223396547277,133.26727863292018
S212,5.0,1.0,0.1634374547240019,90.70937269799512,108.05976709814865,0.07692307692307693,0.38461538461538464,0.0068359375,0.0400390625,0.2861328125,8.856977378802291,91.1430226211977,0.09717669135917342,219.73815846486502
S222,9.0,6.0,0.1376748225784471,80.3957565764378,101.04897623384679,0.5,0.75,0.0390625,0.111328125,0.150390625,62.76669820178443,37.23330179821557,1.6857677178872321,1142.5735960533307
S302,9.0,6.0,0.13049429931734996,99.216549952967,74.3317445413732,0.4,0.6,0.0390625,0.1357421875,0.150390625,35.65764302987911,64.34235697012089,0.5541861490470066,756.0523937990957
S312,8.0,7.0,0.09058702211345981,83.1880234489177,62.79915754124446,0.5833333333333334,0.6666666666666666,0.0390625,0.1494140625,0.2109375,29.485658416485414,70.51434158351458,0.41815122646452973,2771.8195625368753
S322,8.0,3.0,0.07204762624324162,130.68007540909932,33.10920397344352,0.14285714285714285,0.38095238095238093,0.0390625,0.09375,0.150390625,56.78998230381146,43.21001769618854,1.3142781542721003,9.497955964365534
S402,10.0,8.0,0.34313860617704434,78.2038769815278,287.6421033017188,0.7272727272727273,0.9090909090909091,0.0390625,0.1494140625,0.3203125,9.970924047105015,90.02907595289497,0.11075226466083025,3397.0013818457555
S412,10.0,8.0,0.2784939508278117,86.7598567718229,202.36916881221788,0.6666666666666666,0.8333333333333334,0.0009765625,0.0400390625,0.2666015625,4.971392907766201,95.0286070922338,0.05231469827755148,86.92228816887419
S422,11.0,6.0,0.1704317326247086,85.73923422199489,123.73154690339086,0.5,0.9166666666666666,0.0390625,0.0576171875,0.150390625,66.78867809534775,33.21132190465226,2.0110213705763984,2144.121675144517
S502,4.0,3.0,0.05359230755246538,89.39374378348239,36.01781415970951,0.21428571428571427,0.2857142857142857,0.0390625,0.1494140625,0.169921875,32.70781209997499,67.292187900025,0.48605660063495765,272.0834170151374
S512,5.0,2.0,0.13644608817742726,96.99792731202226,82.55183205262335,0.14285714285714285,0.35714285714285715,0.0390625,0.07421875,0.2763671875,8.363622609208722,91.63637739079127,0.09126967747253177,143.1166455694273
S522,3.0,0.0,0.034158965545102324,91.98632739557846,22.213029267590773,0.0,0.21428571428571427,0.0390625,0.1318359375,0.375,32.60362226678435,67.39637773321564,0.4837592666455125,41.7820709102472
S602,7.0,4.0,0.10592205936074896,80.56331684643628,79.08632405194481,0.3333333333333333,0.5833333333333334,0.0390625,0.1494140625,0.2099609375,29.50807390701116,70.49192609298883,0.4186021796040277,4667.333486611557
S612,10.0,9.0,0.20947547475147862,78.71087418414467,163.7794061460445,0.8181818181818182,0.9090909090909091,0.0205078125,0.0400390625,0.150390625,64.86774124005449,35.13225875994551,1.846386868640811,1793.533133217998
S622,8.0,6.0,0.11790512182413439,79.96674439302794,89.61114247754509,0.5,0.6666666666666666,0.0390625,0.1494140625,0.166015625,31.412300824576537,68.58769917542345,0.4579873826097418,2491.1338067991087
S702,12.0,7.0,0.2627978134165462,92.6190471625889,175.58603378123982,0.5,0.8571428571428571,0.0390625,0.1494140625,0.3271484375,4.284366759289573,95.71563324071042,0.04476141058916713,5309.877658602144
S712,11.0,5.0,0.1068480330085985,112.55452479798883,56.76879521087163,0.29411764705882354,0.6470588235294118,0.0009765625,0.1494140625,0.25,26.71323886753117,73.28676113246883,0.3645029259683873,299.49781037387936
S722,10.0,8.0,0.21606031621835922,77.93363281860465,167.28996845887775,0.6666666666666666,0.8333333333333334,0.0009765625,0.0400390625,0.3994140625,52.37318420450406,47.626815795495936,1.0996574792946159,1753.6773833094726
S802,12.0,7.0,0.17055672958251716,99.73779771667695,102.10283829390728,0.4666666666666667,0.8,0.0390625,0.1494140625,0.255859375,17.635964777368127,82.36403522263187,0.21412215574064225,242.66817808200452
S812,13.0,11.0,0.26901164096614827,96.73045293734084,182.457959254461,0.7857142857142857,0.9285714285714286,0.0390625,0.095703125,0.150390625,63.97486017241782,36.02513982758218,1.7758393299402633,3007.0607581984796
S822,9.0,3.0,0.06344469820716765,101.71755189209375,37.481484469061975,0.1875,0.5625,0.0390625,0.1494140625,0.21875,25.067790307753274,74.93220969224673,0.33453958465536954,608.0135193277941
S902,9.0,7.0,0.166791615456368,81.07469382735674,123.66146203832439,0.5833333333333334,0.75,0.0390625,0.1494140625,0.2421875,18.89666014656121,81.10333985343878,0.23299484559710137,654.4312545727156
S912,10.0,9.0,0.2063664408768325,79.4198780276422,157.68276895366435,0.75,0.8333333333333334,0.0390625,0.1494140625,0.201171875,27.36643214753333,72.63356785246668,0.37677389334804584,1126.1594549393853
S922,10.0,5.0,0.24219761200405443,86.38249886121622,177.05914539532475,0.4166666666666667,0.8333333333333334,0.0390625,0.1494140625,0.16796875,37.06760263362764,62.93239736637236,0.5890066831211255,4772.4388922354265
S1002,9.0,3.0,0.10178848089225673,114.53608541086383,53.02274628376885,0.16666666666666666,0.5,0.0390625,0.099609375,0.150390625,63.383954495089355,36.61604550491064,1.731043143001033,305.47815131082757
S1012,11.0,3.0,0.09238415754695771,119.56531277536295,46.64027166292142,0.15789473684210525,0.5789473684210527,0.0390625,0.1494140625,0.1953125,26.182140633830993,73.817859366169,0.35468572048338703,692.7269633187791
S1022,8.0,2.0,0.06588082781302283,91.95783334013717,43.02362704374838,0.14285714285714285,0.5714285714285714,0.0390625,0.140625,0.150390625,41.31500148544754,58.684998514552454,0.704012993630773,468.44399403521356
S1102,7.0,3.0,0.05965272768680019,127.224859501423,28.045818290224844,0.15,0.35,0.0390625,0.1494140625,0.1572265625,42.618834650152465,57.38116534984753,0.7427321210768283,122.1375972649117
S1112,13.0,5.0,0.10457038080392485,130.2845771037833,47.9009332519812,0.25,0.65,0.0009765625,0.0400390625,0.3994140625,5.157432430038256,94.84256756996174,0.05437887819974733,6.35906996431288
S1122,10.0,4.0,0.08843406240182246,128.82331125501673,40.86920933947053,0.2,0.5,0.0390625,0.134765625,0.150390625,47.51219125699459,52.48780874300541,0.9052043206762012,84.86332709677379
S1302,12.0,6.0,0.1335100501888958,103.85764268544975,77.69269074379739,0.375,0.75,0.0390625,0.1494140625,0.20703125,22.69675254555826,77.30324745444175,0.29360671502105357,782.3547686070501
S1312,4.0,3.0,0.07109700602389132,105.78991505278417,39.165443605161876,0.1875,0.25,0.0390625,0.0869140625,0.150390625,69.35972009519072,30.640279904809276,2.2636777572095244,54.90864019987992
S1322,1.0,1.0,0.029587115056788096,132.52826519263704,12.842054638839437,0.047619047619047616,0.047619047619047616,0.0390625,0.1494140625,0.1875,34.84911671573631,65.1508832842637,0.5348986070332163,23.098934633461088
S1402,20.0,9.0,0.10071388728411647,139.8713469879721,43.26092049821372,0.4090909090909091,0.9090909090909091,0.0390625,0.1494140625,0.25390625,15.308526845771727,84.69147315422828,0.18075641237098306,20.27112560114113
S1412,15.0,8.0,0.14199016340294643,133.54291127691735,63.505423197631366,0.38095238095238093,0.7142857142857143,0.0009765625,0.0400390625,0.150390625,66.45846460915494,33.541535390845056,1.9813781281847447,35.17524696668336
S1422,1.0,1.0,0.06954269023566431,125.97312354308505,32.82038858962446,0.05,0.05,0.0390625,0.1494140625,0.150390625,38.6556823306452,61.344317669354815,0.6301428363585181,71.01143249497076
S1502,10.0,8.0,0.14926527682853188,86.63139723721318,103.79115990913407,0.6153846153846154,0.7692307692307693,0.0390625,0.1435546875,0.150390625,46.03259738221539,53.9674026177846,0.8529704071221257,2124.544925915299
S1512,8.0,7.0,0.08846998669010689,91.1573366226051,55.64861819922379,0.5384615384615384,0.6153846153846154,0.0390625,0.1494140625,0.2861328125,27.609789812304363,72.39021018769563,0.3814022606194515,821.4562808374636
S1522,10.0,6.0,0.09386898565263929,87.77396842940006,62.42853056553093,0.46153846153846156,0.7692307692307693,0.0390625,0.1494140625,0.205078125,26.960815401527636,73.03918459847236,0.3691280995227804,582.1741005144626
S1602,3.0,0.0,0.03316424328464924,144.15244599248382,13.801260266921444,0.0,0.13043478260869565,0.0390625,0.1181640625,0.150390625,39.61353396910961,60.386466030890396,0.6560002029071467,8.479982751720321
S1612,1.0,1.0,0.0838389157362682,127.28052368076905,38.58762063217095,0.05,0.05,0.013671875,0.0400390625,0.150390625,74.29671554747404,25.703284452525967,2.890553372068082,24.71831805601456
S1622,1.0,1.0,0.04027721324369842,128.29194919332798,18.38526522174787,0.05,0.05,0.0009765625,0.0400390625,0.150390625,56.022430523715016,43.977569476284984,1.2738864650972868,8.685928526860378
S1702,9.0,2.0,0.0720608535684866,108.46866780825184,39.9281880891387,0.11764705882352941,0.5294117647058824,0.0390625,0.1494140625,0.1806640625,34.797820894220386,65.2021791057796,0.5336910724680958,695.1147145086157
S1712,2.0,2.0,0.07987225934828673,114.39025714440481,40.83618611552892,0.1111111111111111,0.1111111111111111,0.0390625,0.13671875,0.150390625,51.487943962852526,48.51205603714747,1.0613432653406054,403.4821215538932
S1722,8.0,2.0,0.11962016365747498,103.12693879171124,71.15413947639162,0.125,0.5,0.0390625,0.1494140625,0.193359375,25.615960330486008,74.384039669514,0.34437441747311565,5956.907122282071
S203,10.0,9.0,0.20507331982061483,77.00868704596733,162.34311107739015,0.8181818181818182,0.9090909090909091,0.0390625,0.1015625,0.150390625,63.65556044162231,36.34443955837768,1.7514525252033828,813.5140358481887
S213,10.0,10.0,0.1982763602251867,70.67594243916254,167.6439984135476,0.9090909090909091,0.9090909090909091,0.0390625,0.1494140625,0.3994140625,3.335849026297477,96.66415097370252,0.034509681124753215,933.4776003704468
S223,11.0,8.0,0.20931464186373536,84.6217376682869,158.37416067051169,0.6666666666666666,0.9166666666666666,0.0390625,0.12109375,0.3291015625,27.596691235554772,72.40330876444523,0.3811523493399594,2228.654478634475
S303,7.0,6.0,0.3718504701576542,68.92842059018253,378.11331542315645,0.75,0.875,0.0390625,0.1494140625,0.314453125,18.09313384076854,81.90686615923146,0.2208988658605799,13880.58954956336
S313,6.0,5.0,0.18909911219876752,54.262969492154134,206.2832268491559,0.625,0.75,0.0009765625,0.0400390625,0.3701171875,20.33866192241507,79.66133807758492,0.2553140885307067,1200.2199273298272
S323,7.0,6.0,0.3085664652625024,82.37592874622263,282.13230842245343,0.6,0.7,0.0390625,0.08984375,0.150390625,62.237544861985235,37.76245513801477,1.6481329043495332,13352.658358553026
S403,7.0,7.0,0.2561948701575727,88.67491339078282,199.75929392697603,0.6363636363636364,0.6363636363636364,0.0390625,0.048828125,0.150390625,59.91905143833916,40.08094856166084,1.4949509327644586,4342.808669356904
S413,9.0,8.0,0.29561236860902906,81.07308466214032,232.39871614384202,0.7272727272727273,0.8181818181818182,0.0390625,0.1494140625,0.19921875,21.532940271462852,78.46705972853715,0.27442012413817624,7902.303488148049
S423,7.0,6.0,0.3197977284778884,72.13140872286849,287.1909810770403,0.6,0.7,0.0390625,0.1494140625,0.2392578125,18.957829135754075,81.04217086424593,0.23392548513428166,3423.908793837078
S503,6.0,3.0,0.21391562610492074,86.82605121190608,160.59303362530886,0.2727272727272727,0.5454545454545454,0.0390625,0.0517578125,0.150390625,62.23446963767641,37.76553036232358,1.6479172684878813,1688.0230605859451
S513,7.0,3.0,0.059907490700151514,61.681801920092816,57.49195817766173,0.3333333333333333,0.7777777777777778,0.0390625,0.1494140625,0.283203125,14.619204627878279,85.38079537212172,0.1712235704078683,349.67241021364157
S523,8.0,4.0,0.06812241894692793,63.69718275407329,63.845050522264486,0.4,0.8,0.0390625,0.1494140625,0.2236328125,25.045319430017393,74.9546805699826,0.3341394992222459,486.30640622557445
S603,4.0,2.0,0.24323682293585352,73.10006061322238,217.12197059113728,0.2,0.4,0.0390625,0.0498046875,0.150390625,76.8283390681515,23.1716609318485,3.3156164029033457,1494.6979693804176
S613,5.0,1.0,0.0342645750385232,63.757253340498686,31.601257186737296,0.1,0.5,0.0390625,0.125,0.150390625,54.01781203311321,45.982187966886784,1.174755148058921,223.14325849489205
S623,6.0,1.0,0.03673917262373571,69.09452504379851,31.758334917541156,0.09090909090909091,0.5454545454545454,0.0390625,0.1298828125,0.150390625,51.50072168866611,48.4992783113339,1.061886351340424,571.8793267072474
S703,5.0,4.0,0.047896211047682546,58.47042177920701,48.49784341933702,0.4444444444444444,0.5555555555555556,0.0390625,0.1494140625,0.181640625,28.134728039823777,71.86527196017623,0.39149268168656615,773.4733778423686
S713,6.0,4.0,0.23572184762215687,68.56159499261335,219.26128295730132,0.4444444444444444,0.6666666666666666,0.0390625,0.1064453125,0.150390625,57.502615381279064,42.497384618720936,1.353085981577041,4708.841563984035
S723,4.0,3.0,0.08732661574220868,61.72565200403488,82.51700505016518,0.3333333333333333,0.4444444444444444,0.0009765625,0.0400390625,0.392578125,2.4649534751439957,97.535046524856,0.025272489868714245,446.74951458417445
S803,9.0,7.0,0.2548744354000365,77.41546214814024,214.06388518097933,0.6363636363636364,0.8181818181818182,0.0390625,0.12890625,0.150390625,46.963294652050514,53.03670534794948,0.8854866520072445,3123.8394273192876
S813,10.0,8.0,0.2017680040512685,75.6257259189514,168.33160907044427,0.7272727272727273,0.9090909090909091,0.0390625,0.0849609375,0.150390625,54.1903992975082,45.80960070249179,1.1829485187929292,4305.517051258469
S823,5.0,5.0,0.09041387205952363,65.1773832916335,83.32773979715697,0.5,0.5,0.0390625,0.1494140625,0.1904296875,29.066763577099717,70.9332364229003,0.40977636215278795,1117.623437659908
S903,9.0,9.0,0.1968488089921616,83.32940588912341,142.2958716174338,0.6923076923076923,0.6923076923076923,0.0390625,0.1494140625,0.203125,29.37017216693686,70.62982783306315,0.41583241907873003,116.5619736837682
S913,11.0,7.0,0.1525961629180921,88.18050983174865,104.83945992934417,0.5384615384615384,0.8461538461538461,0.03515625,0.0400390625,0.150390625,69.76351228803323,30.23648771196677,2.307262435789549,1231.191091226684
S923,12.0,6.0,0.17847281502815188,87.88773120503782,123.58564924137663,0.46153846153846156,0.9230769230769231,0.0390625,0.08984375,0.150390625,58.215283512254786,41.7847164877452,1.3932195406741221,1018.5952298897179
S1003,10.0,5.0,0.14808442841441863,72.94856393539428,124.21048626408066,0.45454545454545453,0.9090909090909091,0.0390625,0.1494140625,0.2041015625,22.634820628387075,77.36517937161292,0.2925711646018922,9158.600302271749
S1013,7.0,3.0,0.08721736164791494,66.96301579406007,77.51266771201136,0.3,0.7,0.0390625,0.1494140625,0.3994140625,9.831921450902849,90.16807854909716,0.10903993529760421,145.97482732663593
S1023,7.0,6.0,0.23780219771229644,83.05822310855433,179.35878368192311,0.5,0.5833333333333334,0.0390625,0.1123046875,0.150390625,54.0403570642696,45.95964293573039,1.1758219518771982,832.8287741532965
S1103,6.0,3.0,0.06706359359214664,72.44341967770039,55.65297580813976,0.3,0.6,0.0390625,0.1494140625,0.361328125,8.52260405235285,91.47739594764715,0.09316622936261072,313.6631780201402
S1113,7.0,4.0,0.07397885035655119,71.84187687730301,54.9784744519276,0.36363636363636365,0.6363636363636364,0.0390625,0.1435546875,0.150390625,48.07126946805258,51.92873053194743,0.9257162456239582,1974.058124469894
S1123,11.0,2.0,0.07213371561257632,97.6426272983664,44.48885975423987,0.13333333333333333,0.7333333333333333,0.0390625,0.130859375,0.150390625,57.28207580981997,42.717924190180035,1.3409377186681728,110.98878456462353
S1303,9.0,4.0,0.1360820339782473,90.30114524544024,90.78518664065562,0.3076923076923077,0.6923076923076923,0.0390625,0.14453125,0.150390625,43.576818080657844,56.42318191934215,0.7723211736436916,3676.396001058015
S1313,8.0,3.0,0.07432824967988186,88.01900946348482,50.981856182998975,0.23076923076923078,0.6153846153846154,0.0390625,0.1494140625,0.1552734375,40.28863495946168,59.71136504053832,0.6747230603773594,941.2768662640227
S1323,10.0,5.0,0.07388186587561395,88.79579537154453,49.36769615834436,0.35714285714285715,0.7142857142857143,0.0390625,0.1494140625,0.162109375,39.4782481567913,60.5217518432087,0.6522985035044266,1174.7584633363713
S1403,3.0,2.0,0.17647019267676836,90.747606880294,118.28254155702018,0.15384615384615385,0.23076923076923078,0.0390625,0.05859375,0.150390625,71.91822093695872,28.08177906304127,2.5610279453986253,353.3015905193507
S1413,10.0,5.0,0.16403994439187053,86.53476381634599,114.2050806817051,0.38461538461538464,0.7692307692307693,0.0390625,0.119140625,0.150390625,46.70008229413894,53.299917705861056,0.8761755046575546,681.94284078071
S1423,4.0,3.0,0.0724139445534293,78.38584257948297,55.77011098372024,0.25,0.3333333333333333,0.0390625,0.1494140625,0.15625,35.0494590735406,64.9505409264594,0.5396330588412735,993.2038701321101
S1503,8.0,7.0,0.16961846757351662,86.72914602068958,118.2470206890577,0.5833333333333334,0.6666666666666666,0.0390625,0.125,0.150390625,52.83974377533335,47.16025622466664,1.1204295312478842,3780.465913619816
S1513,11.0,8.0,0.30026970858007457,91.40631417760605,208.22949793322707,0.6153846153846154,0.8461538461538461,0.0390625,0.1494140625,0.1572265625,41.586684982649054,58.41331501735095,0.7119384505107481,1837.9101871141281
S1523,8.0,4.0,0.26177061190278855,83.6163589703252,196.85038963163836,0.3333333333333333,0.6666666666666666,0.0390625,0.1494140625,0.158203125,39.33512992856738,60.66487007143261,0.6484004644244759,716.6010776425082
S1603,9.0,6.0,0.13127323261138718,95.04479124444342,81.27397048247202,0.42857142857142855,0.6428571428571429,0.0009765625,0.0400390625,0.150390625,57.81622373279989,42.18377626720011,1.3705796125643392,391.51667409400994
S1613,8.0,7.0,0.13881883920117588,81.69232537269467,100.36717882484766,0.5833333333333334,0.6666666666666666,0.0390625,0.1494140625,0.3740234375,23.757670484867553,76.24232951513245,0.3116073529751235,206.72633326298535
S1623,9.0,6.0,0.1815736510130913,90.26380790293334,124.61158474296917,0.46153846153846156,0.6923076923076923,0.0390625,0.1494140625,0.154296875,46.139980689864295,53.860019310135705,0.8566647632296968,2225.0769824794243
S1703,6.0,1.0,0.04338961374767099,77.61219314886934,33.14439651597499,0.09090909090909091,0.5454545454545454,0.0390625,0.134765625,0.150390625,41.834101143784814,58.16589885621517,0.7192204017546052,310.96752587497406
