,HR_mean,HR_min,HR_max,HR_std,SDNN,SDANN,RMSSD,SDSD,pNN50,pNN20,abs_power_VLF,abs_power_LF,abs_power_HF,tot_power,LF/HF,peak_vlf,peak_lf,peak_hf,norm_power_LF,norm_power_HF,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S230,65.73645076665477,57.85123966942149,73.94366197183099,4.176221706570379,0.06360817953427633,0.0,0.0763223704552589,69.92436730394641,0.5,0.8461538461538461,80.61160128490265,1062.7199200636912,497.3900521494637,1640.7215734980578,2.136592630815922,0.0390625,0.1044921875,0.150390625,68.11826980095053,31.881730199049475,0.0006009288645647104,0.0035613787076308663,0.018517900215016467,-0.008579722628249615,0.027097622843266084,3.6433263118668924,1.2200986439870263,1.26834182991665e-05,1.26834182991665e-05,25.06753885130976,0.012293768259949359,0.003611721722313824,20622.000023494482,48.58876400038278,1.3044533799433533e-05,0.020836503723059285,0.006296380709477121,0.0031724917926536918,0.32900350173660575,-15.948268625106426,-0.15234375,0.7078411436263489,0.006636190214979027,0.716953859075992,0.6990813797393448,0.01787247933664715,-1.5599461900002642,0.05740749517464036,4.403902056938338e-05
S231,72.25673881233615,51.78791615289766,88.05031446540882,8.747077837985755,0.12851798404334494,0.0,0.10325173431929714,85.3908588751127,0.35714285714285715,0.6428571428571429,361.49542048064336,2757.4052425829113,465.2655074126732,3584.166170476228,5.926519801385568,0.0390625,0.0693359375,0.150390625,85.56273527435867,14.437264725641322,0.0013014644179596667,0.006299552112230929,0.01884661198656548,-0.013957689891796469,0.03280430187836195,0.03721888008601537,0.5710341661988415,3.968435681471317e-05,3.968435681471317e-05,2.583140009258935,0.008205055758950894,0.006432586295257006,16336.000021825503,79.82485986013867,4.137816644592826e-05,0.021198816923138124,0.005511145419134906,0.008046141189127012,0.05322969271048987,-10.247318918853061,0.0,0.7238209953148306,0.00940737491685403,0.7368111429868887,0.7057661625348256,0.031044980452063053,-1.4195892469592708,-0.08893765820572516,8.849870282625437e-05
S232,75.15784487728587,60.431654676258994,88.05031446540882,7.234294266573615,0.09844483752253533,0.0,0.05804869373423737,46.77588275545175,0.3,0.5666666666666667,558.5122847084731,1462.2135354823533,499.7987126122861,2520.5245328031124,2.925604845678446,0.0390625,0.0498046875,0.150390625,74.52621852398458,25.473781476015425,0.0004663945127783718,0.007171193942293477,0.01915152217866076,-0.01722824922430953,0.03637977140297029,-0.028806105252740632,0.21729157102382754,5.142602255798666e-05,5.142602255798666e-05,38.356610545818874,0.007029958598687637,0.0071863444392497935,20373.000029611732,109.721988740701,5.164354639953643e-05,0.021438870345065617,0.031594320256657114,0.020113503635673977,0.3335225646280133,-18.782520408577202,-0.14453125,0.7130159223411174,0.021744861269449595,0.7393756733057244,0.6790912980062157,0.0602843752995087,-1.5662021508256507,-0.1564463472504672,0.00047283899162760913
S233,64.61007555054358,32.18390804597701,76.64233576642336,10.444286653576079,0.25293875822805745,0.0,0.34668719849349244,335.19475483336663,0.4,0.68,3796.1977656619524,30245.475774259354,15874.932091901796,49916.6056318231,1.9052349704026976,0.0390625,0.0947265625,0.150390625,65.57937618858453,34.42062381141547,0.0002100496593049031,0.005484668761883617,0.014111739686770828,-0.017713142737743735,0.03182488242451456,1.0110111349008388,-0.5384391885595472,3.0081591427581966e-05,3.0081591427581966e-05,19.797497526657082,0.009107675677206477,0.005488689487205127,20083.0000266696,78.65315463964858,3.012571228695607e-05,0.012924359286995016,0.027256421017383303,0.012080447639421048,0.23336656347855245,-14.980869821311284,0.03125,0.6647545909037252,0.015750725660840945,0.6824794922845778,0.6416856224533252,0.04079386983125266,-1.5896175321782995,-0.23199148414647405,0.0002480853588430734
S234,60.70422278133451,35.0,73.81370826010546,7.047101990198611,0.16432163565870514,0.0,0.21138208279279108,212.85176454937377,0.34782608695652173,0.6956521739130435,454.4864046267809,1506.9163635378454,3420.240116128413,5381.642884293039,0.4405878863392842,0.0390625,0.0537109375,0.2255859375,30.583894986016688,69.4161050139833,0.0011980547318921656,0.003959648231439193,0.019382993228337968,-0.01341682296067976,0.03279981618901773,1.0735432729110697,0.6746328185271883,1.567881411673953e-05,1.567881411673953e-05,29.4863527294931,0.020247755911739457,0.004136925096898509,20655.00011360326,60.44955892966231,1.711414925734874e-05,0.01491082938011628,0.013867950795166334,0.010111401034322872,1.1855831927633556,-13.513547723511047,-0.15625,0.5789128973187735,0.007992894869642867,0.5886175138597175,0.5552039063200308,0.033413607539686696,0.3104036294718804,-0.8460032230224266,6.388636839716326e-05
S240,69.08791000856765,59.91440798858774,80.1526717557252,5.916176932461638,0.08580540939213936,0.0,0.06320301144672466,55.28106052436915,0.4074074074074074,0.7777777777777778,465.48568578618404,1741.850957424139,172.4901444706113,2379.826787680934,10.098263658889298,0.0390625,0.064453125,0.373046875,90.98958151711383,9.010418482886166,0.0005572566944098149,0.0027475968028439508,0.012807167253579632,-0.007808564408035724,0.020615731661615358,2.055890332478328,0.8570410867035682,7.549288190998299e-06,7.549288190998299e-06,31.1629957874091,0.014369134218718826,0.0028035376249415404,20229.00002206915,38.90577757045111,7.859823214462854e-06,0.023315672522838202,0.005897272116697219,0.014216184889031026,0.14140112809623856,-11.147916911843609,-0.13671875,0.8080883344532016,0.0018312309743465241,0.8105479736083252,0.8046589390932994,0.0058890345150257595,-1.4532700047838443,-0.13053655970437544,3.3534068814061203e-06
S241,68.27576856967416,59.91440798858774,78.50467289719627,5.3917737918657345,0.07818902990177998,0.0,0.06715871424629559,59.365404893357514,0.3333333333333333,0.7407407407407407,512.5675836487958,1244.0373340158783,80.44639938790503,1837.0513170525792,15.464176687600974,0.0390625,0.0625,0.3994140625,93.92620706777831,6.073792932221695,-0.0007830142586809002,0.0032029089082620753,0.010746110679395897,-0.017792252219954882,0.02853836289935078,3.9537818948156858,-0.8295576694811343,1.025862547462456e-05,1.025862547462456e-05,35.067891201383325,0.01495047313407874,0.0032972316879349203,20686.000036706984,44.53842053118109,1.0871736803922163e-05,0.010115938983990679,0.002219955166790884,0.010219417258923898,0.19714415328922413,-7.942855697607969,-0.15625,0.806035914507263,0.004721501665840927,0.8200892364809237,0.802376680347071,0.017712556133852697,0.8087466909168204,1.392314038724915,2.2292577980538646e-05
S242,70.51848716592401,61.31386861313869,78.35820895522389,4.524884006817538,0.06589207762141766,0.0,0.067744522450245,57.50718598613253,0.3333333333333333,0.6296296296296297,5.686903509448189,566.0089589148607,705.1266946029717,1276.8225570272807,0.8027053340159778,0.0390625,0.123046875,0.150390625,44.52781710185272,55.47218289814728,0.0005004540556919973,0.0020429064194479657,0.009295212571151198,-0.005241998752753508,0.014537211323904706,2.2443661670042783,1.1596973204706071,4.173466638621707e-06,4.173466638621707e-06,37.347815766046736,0.01383100513340518,0.002103311888541563,19909.00001217658,27.62245997831598,4.423920900480276e-06,0.003166834032065698,0.0033871044390259082,0.0024889716034762277,0.013217172210260414,-3.8056412656707526,-0.12109375,0.6269673716411759,0.0027180724536845736,0.6305512248914258,0.6228819723059787,0.0076692525854470395,-1.455546438970633,-0.19695182861613844,7.387917863478879e-06
S243,66.35995726698614,55.04587155963302,80.0,6.025899875962723,0.09101250410484292,0.0,0.0775749414431528,70.63790969241836,0.5,0.8076923076923077,207.8284305645554,1912.1069957972913,1717.8939212299754,3837.8293475918217,1.1130530076200884,0.0390625,0.0712890625,0.150390625,52.67511054413677,47.32488945586322,-0.0001230193092843822,0.002127760763826235,0.014230739434734702,-0.008631305678127997,0.0228620451128627,7.237861758221481,1.0446611891327076,4.527365868078404e-06,4.527365868078404e-06,7.130162044505506,0.01497428645649245,0.0021313140591041977,19730.00001023408,28.88786371707377,4.542499618535211e-06,0.002936972701502063,0.0045116438635941945,0.004477328956234376,0.14341103844611058,-9.302073357736091,-0.23046875,0.4724189143157472,0.0012225441262987784,0.47541883240596094,0.47117462271807636,0.004244209687884581,-0.5462227074877859,0.7619886206891707,1.4946141407476437e-06
S244,73.56348933274721,64.51612903225806,82.03125,3.4712326239661677,0.04751535443438023,0.0,0.0630212779788391,51.49537325418956,0.21428571428571427,0.7142857142857143,38.672155379065295,272.53427508868157,148.90344505447547,460.10987552222235,1.8302751490334994,0.0390625,0.09765625,0.150390625,64.66774616095236,35.332253839047645,-0.000882815836885237,0.0028958321987933282,0.008773497574682189,-0.014176204558620228,0.022949702133302417,3.3670796379990415,-1.6456614772058344,8.385844123568203e-06,8.385844123568203e-06,35.835028885035754,0.0174581799846428,0.0030274094413249727,19968.000045465295,37.764067950636644,9.165207925423584e-06,0.006019715344645956,0.005224074532209677,0.0071194140595944345,0.2740462930073146,-8.315279628281743,-0.125,0.7906018008913669,0.003961545793569382,0.8037528405824156,0.7878683410554154,0.015884499527000218,2.008817257879013,1.7577063525404018,1.5693845074547267e-05
S310,55.29474184733492,46.002190580503836,71.30730050933786,6.4694348697386435,0.1057147439372556,0.0,0.09454684045200372,103.82525892461412,0.6818181818181818,0.8636363636363636,307.77429139985327,2275.9437693050486,1857.093832896083,4440.811893600985,1.225540534888203,0.0390625,0.078125,0.2119140625,55.06709564154339,44.93290435845662,-0.00021252117937734186,0.006535279765783307,0.019126596105061865,-0.015615829444056768,0.03474242554911863,-0.12288965640643212,0.3277671836829705,4.2709881617056716e-05,4.2709881617056716e-05,12.77075188046956,0.008492237270452617,0.006538734347619625,19767.000031146214,99.45176411199179,4.2755046868740646e-05,0.014632317980640575,0.017476237768235203,0.014371381041356386,0.15827649457162962,-13.027275182434305,-0.421875,6.547862531047365,0.008691707468344809,6.5552727717975,6.5283245990233665,0.02694817277413364,-0.455317098679886,-1.0508782605154396,7.554577871528093e-05
S311,54.83871953067815,48.72389791183294,66.77265500794913,4.517525908714334,0.07792012030484086,0.0,0.08831142332987743,96.8662026946948,0.6666666666666666,0.9047619047619048,335.66534038562196,469.5289668843363,1120.3133519449134,1925.5076592148716,0.4191050352735806,0.0390625,0.044921875,0.3466796875,29.53305251240856,70.46694748759144,-4.9208188752703355e-05,0.006705142396978002,0.022034478171718955,-0.01531095075778061,0.03734542892949956,0.35819438528360203,0.49859906872678583,4.4958934563751906e-05,4.4958934563751906e-05,8.989228263385654,0.008153286095893475,0.006705322960871626,19574.000029551324,98.29386731106521,4.496135600959223e-05,0.02080775619081569,0.019057984446954886,0.013736551633622437,0.14261120094465773,-12.496088752236792,0.0703125,6.676445366102001,0.006447324823590102,6.68413247846257,6.667636663791498,0.016495814671071862,-1.6630126431663246,-0.12354903448868536,4.156799738088115e-05
S312,56.61017938745873,40.0,72.28915662650603,8.377520814754188,0.15519962168749257,0.0,0.18036740654423852,195.0854731565999,0.7142857142857143,0.8571428571428571,647.2627829731033,1474.5690090722223,4203.049096598263,6324.880888643588,0.3508331630638492,0.0390625,0.0625,0.185546875,25.97161312416392,74.02838687583609,0.0010697669104402226,0.013667833958267447,0.041199746161341144,-0.027607135354168377,0.06880688151550952,0.24400051559304048,0.4590485122867437,0.00018680968511076878,0.00018680968511076878,56.91692992253491,0.0056864532491733896,0.013709634800148456,20021.000073121355,201.14418225778005,0.0001879540863534416,0.016768853268966696,0.04251365230547142,0.031104496857631392,0.40652158128786997,-18.163471896863776,0.265625,8.623719031634117,0.07478696949508384,8.729259291928482,8.526325779908468,0.20293351202001375,-1.5438478551316714,0.09519411634543623,0.005593090806258602
S313,54.89701596710425,44.96788008565311,69.5364238410596,6.717215098172171,0.11501359292950705,0.0,0.14159910532432105,156.5210261679021,0.7142857142857143,0.8095238095238095,142.88868781107738,1686.2733694069827,5879.340876312596,7708.502933530656,0.2868133358623321,0.0390625,0.1494140625,0.3037109375,22.28865118732469,77.7113488126753,2.467454948523533e-05,0.00793466244124809,0.027042481083428143,-0.016343461963344266,0.04338594304677241,0.31950047637116175,0.48010268374314435,6.295886805655311e-05,6.295886805655311e-05,44.4080975182042,0.01222112796191089,0.007934700806580259,19688.000147078834,118.002223362142,6.295947688994541e-05,0.02032219853197823,0.01908267698401772,0.019233800709898195,0.37874811206356995,-15.141090288906481,-0.109375,7.999194100801843,0.07648992582659557,8.135666094497273,7.90426203497162,0.23140405952565235,-1.3195333880728266,0.2987496235920077,0.005850708752958092
S314,64.43365914552673,45.30744336569579,85.5397148676171,11.58049393226753,0.17797569809958355,0.0,0.13892681159741432,132.8609830474188,0.44,0.68,989.1941823362367,10680.831755105226,7495.9038300901675,19165.92976753163,1.4248891124016392,0.0390625,0.119140625,0.150390625,58.76100086862991,41.23899913137009,-0.0003781506723779215,0.008210332120891058,0.027482396333971027,-0.01617859430691878,0.04366099064088981,0.030979185025400646,0.4124145109277886,6.740955353533545e-05,6.740955353533545e-05,33.029704087302996,0.007823828956437219,0.008219035920736403,19490.00004555934,125.03026009558006,6.755255146635531e-05,0.015453264270059615,0.026111991208354973,0.01350183912295039,0.20291129210347159,-15.178108526420086,0.24609375,6.644062048378521,0.013127857362239299,6.665568958746094,6.6243337225929135,0.04123523615318003,-1.359158752027803,-0.14399699336810426,0.00017234063892330057
S320,80.4999402499848,54.61638491547465,97.44779582366588,10.339629999005039,0.14445383232607753,0.0,0.09966470992716933,74.44008685252986,0.2903225806451613,0.6129032258064516,49.790681529980866,957.7824443734683,1736.7023280006833,2744.2754539041325,0.5514948813802082,0.0390625,0.1494140625,0.1640625,35.54603292597388,64.45396707402612,0.0009345955187816825,0.014189737042425791,0.032418210274525947,-0.03334595940542133,0.06576416967994728,-0.28974275204575584,-0.350656747842633,0.00020134863733319063,0.00020134863733319063,68.28038126334641,0.00433782403108611,0.014220481922808293,19057.000042423537,215.14992192268124,0.00020222210611691748,0.016029578268250688,0.017055567612575297,0.009992755401148091,0.07352109317847683,-12.177573605326547,0.28515625,8.38206139611408,0.07253820957147002,8.486417431270615,8.290090103947014,0.19632732732360125,-1.5578525646971215,0.14562258758655663,0.005261791847834504
S321,92.01416548642995,71.7948717948718,105.0,8.552520021188444,0.09955497843302599,0.0,0.054805261382019355,35.531684800184436,0.16666666666666666,0.5833333333333334,101.94578758818194,678.8120244930461,823.8831808776592,1604.6409929588872,0.8239178080682835,0.0390625,0.05859375,0.1630859375,45.1729680155323,54.827031984467695,-0.0013734876578181357,0.017285870055087492,0.05475423155595655,-0.04042712227807656,0.09518135383403312,1.1838687885561532,0.6992927247606425,0.0002988013035613705,0.0002988013035613705,80.97156125059608,0.007993890713449537,0.01734035097417435,20399.000357877227,250.5567603803374,0.0003006877719075493,0.014887450967816249,0.019530975552147337,0.017493129587410918,1.7747559471299972,-17.161611765251287,-0.140625,8.648883691693994,0.09055725501793604,8.792485285366828,8.525771131393128,0.2667141539736999,-1.4936848518550276,0.005249319626988135,0.008200616436383503
S322,100.45487959472696,79.54545454545455,112.9032258064516,8.127828641933547,0.08864331322426605,0.0,0.03563118965056262,21.2174336355407,0.02564102564102564,0.2564102564102564,99.77799791482245,375.14992997932734,240.1947138494964,715.1226417436462,1.5618575611717773,0.0390625,0.0546875,0.22265625,60.96582358222108,39.034176417778916,0.0056831196454335845,0.16268778553041244,0.523488326665631,-0.21536655393645052,0.7388548806020816,1.9171252741661755,1.334094114054553,0.026467315560789472,0.026467315560789472,2.6957428292495904,0.0017602958972997287,0.16278701855397987,15298.000627544794,1851.5112425559264,0.026499613409693788,0.03235217607428001,0.024835853674606004,0.014207195449245667,17.941182675736854,-6.987889173255543,0.0,8.176148935685312,0.07398138290285125,8.300857454403175,8.066975450892302,0.23388200351087285,-1.064267193204881,0.5096219595911029,0.005473245016218292
S323,98.2449644151275,84.33734939759036,109.94764397905759,5.733829834851907,0.06000306919299328,0.0,0.03777980328505146,23.153133970169346,0.02564102564102564,0.38461538461538464,35.51442614090094,394.32791033007476,556.3956244028552,986.2379608738308,0.7087185682908315,0.0390625,0.1279296875,0.150390625,41.47661185655264,58.52338814344737,0.0009966691397203852,0.013862976826683342,0.045227751477313734,-0.028638194557541963,0.07386594603485569,0.3662965009983985,0.689768188928483,0.00019218212649715934,0.00019218212649715934,38.76143219369588,0.004181510495965888,0.013898758069382684,20175.000035667552,203.47229015493167,0.0001931754758712303,0.01997270285082907,0.01705765745647766,0.012805826721624013,0.15677484272211709,-16.66742562372819,0.0,9.52480790695353,0.06753737252821933,9.64728513655653,9.456808002703632,0.1904771338528981,-1.2924315310855192,0.5095956806989836,0.004561296688015475
S324,75.23526270392948,59.490084985835686,88.98305084745763,7.821720029732919,0.10445149266329518,0.0,0.08161012943003952,65.54156776712558,0.4827586206896552,0.6896551724137931,115.12151981220899,617.6613331384685,2125.899489828747,2858.6823427794243,0.29054117379191086,0.025390625,0.1494140625,0.171875,22.513127027031082,77.48687297296892,0.038540532857139057,0.2863409110367871,0.7018494395925976,-0.4237066378276562,1.1255560774202538,-0.6143830123209839,0.32774597774168024,0.08199111733337723,0.08199111733337723,2.612245465591713,0.0013815397491604901,0.288922982828105,13268.001040301127,3131.0144931136233,0.08347649000628948,0.010888616516802084,0.003599552080257542,0.008905975820973761,685.7832934140665,105.86155389970496,0.0,8.400281258440296,0.18241798909967144,8.697263605466363,8.17915958410112,0.518104021365243,-1.4003071368316928,0.3010652925520643,0.033276322747167845
S330,65.24506007356098,43.20987654320988,81.39534883720931,9.909566745272343,0.1686226482311917,0.0,0.1428401142140516,134.1535015934965,0.52,0.84,579.2281445333847,3831.044570834726,4016.7692424374936,8427.041957805604,0.9537626733344372,0.0390625,0.1474609375,0.150390625,48.816710767980574,51.18328923201943,-0.0014487921196492141,0.04092399293828622,0.07233274502538634,-0.12850045499610346,0.2008332000214898,1.4268641635365675,-1.0697829463190858,0.0016747731980129004,0.0016747731980129004,104.65429281702085,0.006479877381485115,0.04094962999367464,17944.00121059609,491.0031364919307,0.0016768721966188575,0.012180321913026964,0.009999034262481957,0.013057203948491232,31.656384768025497,-2.5718914419055485,-0.0234375,7.963272604674267,0.18309679690438835,8.1490185033691,7.571457219223984,0.5775612841451148,-0.8215648938731821,-0.7447431837123274,0.033524437036646836
