,index,PPG_Rate_Baseline,PPG_Rate_Max,PPG_Rate_Min,PPG_Rate_Mean,PPG_Rate_SD,PPG_Rate_Max_Time,PPG_Rate_Min_Time,PPG_Rate_Trend_Quadratic,PPG_Rate_Trend_Linear,PPG_Rate_Trend_R2,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
10,0,54.810563916378754,99.03558992977509,-15.20660352033915,2.543059208903948,26.07459454003717,0.28919459729864927,1.1886443221610803,19.813720909465133,-61.11754094693242,18.640164861253012,57.44252454091216,1094.679487179487,428.71549290814517,571.7284115936312,575.4593027234064,0.39163563209972857,0.5222792774410404,1127.5,496.671,0.4405064301552106,658.75,91.02564102564102,97.43589743589743,26.0,375.0,0.04958070627541364,0.07021519426712539,0.017153092149525262,0.7061250316675008,0.3620377580059898,0.5127105565866211,-2.656190548819038,406.9111752526029,445.5991084458206,0.9131777140933807,569631.245460306,1.0950770967870345,6.462563913200887,1951.8615120309607,0.6025641025641025,0.6233766233766234,0.875,0.25,50.49435028248589,50.84359988037931,50.555497931055235,46.75324675324675,0.5235426164863872,0.4764573835136129,294.43495171170434,280.8829476190356,0.5060421886429771,0.49395781135702294,316.98424413993996,313.176554701563,0.5140001188020696,0.4859998811979304,305.91743316002993,297.4683047636327,0.8173187282186036,0.9539556599512227,1.0851156122519137,1.044225471855811,0.5784405604797854,0.38377008924512257,6.131556065016095,1.539443672581035,1.445330213499855,2.0030343146803524,3.182554197683004,1.1281491162060446
11,0,49.28278078685794,69.52910040126088,-6.578154452338367,11.155712370561538,20.415293116304984,0.8394697348674337,0.7384192096048023,2.027122526522601,12.454455105580255,16.481904544566092,51.75114295917115,1217.463768115942,641.3511835022293,854.5107389267712,860.8537112423859,0.5267928297322043,0.7018777571090675,1175.0,511.49699999999996,0.4353165957446808,615.0,95.65217391304348,98.55072463768117,23.0,429.6875,0.04216718526183705,0.03537364519799806,0.002069507379080105,1.1920508905942062,0.5296697188643865,0.44433482080648423,-3.341788222041941,608.7154968290971,678.5958488331296,0.8970221345677338,1297703.3614033451,1.1147996927432458,6.820145539537998,3025.9937751040593,0.6956521739130435,0.7205882352941176,0.9591836734693877,0.35294117647058826,50.31797389266986,50.88115545099116,50.56288125689177,47.05882352941176,0.5087837398979818,0.49121626010201846,434.196375546035,426.6344777581159,0.48714934692215545,0.5128506530778445,473.6333348695527,485.96686116843574,0.49679572206563843,0.5032042779343617,454.34294780318055,457.2640198866745,0.6066652406217832,0.5132616422508018,0.5390303156499122,0.9190608168483121,0.6428916236100752,0.49848501961100267,5.894685507471452,1.4204461368218586,1.3486137016400583,2.011620325574678,2.7933316143065445,1.239410759346295
12,0,51.85704274702172,49.837872507215565,-22.730829154788715,-4.485098184872292,16.41051568705652,0.4032516258129064,1.6558779389694844,2.524574476436646,-23.745306959916746,9.802578283842442,53.97143029734495,1157.027027027027,400.972207999882,555.3513018740036,559.0278512814647,0.3465538821769594,0.4799812700149062,1190.0,396.59549999999996,0.3332735294117647,571.25,93.24324324324324,98.64864864864865,24.666666666666668,773.4375,0.031303793963390183,0.06608273526795622,0.008290808193787937,0.473706087323076,0.29622050220149543,0.6253255132849238,-2.7168477573458834,395.2923845132684,403.38797792025684,0.979930999806373,500946.412905362,1.020480013590337,6.4067613810900905,1646.597476760969,0.6486486486486487,0.6712328767123287,0.8979591836734694,0.29411764705882354,51.47190008920606,52.077766708529,50.92656578303847,49.31506849315068,0.48262659731814883,0.517373402681851,274.69680255389454,284.41338263559646,0.6063287355990126,0.3936712644009875,314.1065743837582,253.09863820157975,0.5457129687747387,0.4542870312252613,295.0603950078973,269.211713045436,0.5735692613848902,1.635807358090077,0.9706143743174126,2.04779982751948,0.20583788859478264,0.37231174699294023,5.956008939924038,1.6753107508908147,1.3793354833103668,2.0044176459172176,3.6977050580603925,1.2586729795193818
13,0,42.18914801359429,51.56085198640571,-18.79153777356921,3.258783717273488,15.288796499807042,1.1416208104052024,1.9,-32.87065218094002,56.9070859379939,9.559698275326737,43.45917714042959,1422.1666666666667,542.9660902314646,735.8360286211522,742.137444519254,0.38178794578563074,0.5174049187538864,1422.5,433.66049999999996,0.30485799648506146,643.75,88.33333333333333,96.66666666666667,20.0,1140.625,0.03744100697545005,0.07937241831954933,0.002545255010095457,0.47171306819346814,0.31368482694133704,0.6649907498697546,-2.533604347406274,524.7704195920196,568.419778606177,0.9232092888794439,937105.3136292952,1.083178009629606,6.67875851040983,2462.799217698961,0.6,0.6271186440677966,0.8648648648648649,0.23529411764705882,50.41459369817579,51.090250209256226,49.99147954299637,50.847457627118644,0.47817829090342795,0.521821709096572,362.88831757785033,379.0872090548104,0.5130321482065274,0.48696785179347263,407.13784281948216,396.66083957834064,0.4969943164984458,0.5030056835015542,385.64825559710766,387.9735388682839,0.5969831925602795,2.7155652678334574,1.5772860468340641,2.307328579459157,0.043484447129819956,0.3241689030191983,5.840223928941851,1.6074883374407285,1.3108441884255297,1.9655794500788435,3.462517096597567,1.279826295715179
14,0,51.66431049993575,0.0,-23.36242370748292,-10.866836945160436,9.67756255442079,0.0010505252626313022,1.5308154077038518,4.892125246406251,-24.81756690733594,2.0138345318360056,55.439832471268225,1161.3432835820895,469.7352430387687,512.9475134116077,516.5641375071523,0.4044757908186288,0.4416846600511209,1165.0,504.08399999999995,0.4326901287553648,677.5,94.02985074626866,95.52238805970148,22.333333333333332,1070.3125,0.04885726279503635,0.04455373041979243,0.0029671430552480763,1.0965919651327811,0.5069330523068579,0.46228047297927793,-3.1110593929976034,365.2660045490876,551.0262199794988,0.6628831647297609,632311.9529422505,1.5085614678533468,6.507901501561181,3325.0276929518154,0.6865671641791045,0.7121212121212122,0.9574468085106383,0.2222222222222222,47.791916167664674,47.72723256963833,48.424342511282816,53.03030303030303,0.5368976597410973,0.4631023402589026,267.80518177327224,248.72057228328154,0.4309005211523864,0.5690994788476139,361.7102155567958,415.68691952808837,0.4632859067076099,0.5367140932923903,318.24039296006964,342.5328729798605,0.9147429883178132,0.5886369331451728,1.0717261341536712,0.5508091788934744,0.7441345375959936,0.40904336439272226,5.916835459114488,1.450079518241153,1.3655837833114446,1.8627887578827709,3.2663318728330824,1.086463735604377
15,0,48.26299836791793,9.708016124835694,-18.9947056849911,-3.1513994937361787,8.813665115339596,1.3407203601800899,1.133616808404202,5.4001932567869915,-13.953767743908383,8.109980275439538,50.32816384468477,1243.1884057971015,451.42907968056807,602.2824234917193,606.7057054238524,0.3631220155975658,0.4844659270334417,1250.0,392.88899999999995,0.31431119999999996,530.0,91.30434782608695,97.10144927536231,23.0,1140.625,0.07350499775197275,0.09880374870994962,0.018675544754146206,0.7439494828051066,0.3848745741544442,0.5173396622351981,-2.314619732539713,429.00571848977387,471.84784232183927,0.9092035186147073,635938.2205812191,1.099863759352398,6.510385037302221,2075.8733667936626,0.6231884057971014,0.6470588235294118,0.9090909090909091,0.25,49.18032786885245,49.2942808880212,49.133399991817456,48.529411764705884,0.4773925064662338,0.5226074935337662,296.4422120323401,310.16305293020486,0.5045679952135309,0.49543200478646904,335.16744079767346,332.1192149408301,0.4922685117962665,0.5077314882037336,316.39784958615695,321.3287197994434,0.8340280296123277,1.2904879268545608,1.211203459647749,1.72088033052272,0.36563090431407363,0.3514316296809654,5.9346114132999075,1.6931078768294912,1.4087772488975883,2.0166527004138852,5.119184538640239,1.327940099299602
16,0,47.442025137192424,106.40412870896142,-13.521185214921033,6.742625064240478,21.31319941116276,1.551825912956478,1.9,4.689986589684432,-0.7668050136006263,20.30119907106778,50.10129462205243,1264.7014925373135,526.5121661066767,696.3459824489025,701.652744188016,0.41631339032450976,0.5506010600587298,1205.0,385.476,0.3198970954356846,470.0,86.56716417910447,92.53731343283582,22.333333333333332,562.5,0.022098522864969463,0.08158899284392092,0.012217566454281523,0.2708517668215829,0.19066051679993654,0.7039293818804202,-2.5060609177293847,496.143413453496,556.70633765653,0.8912120805773917,867727.314308501,1.1220673751999946,6.645353378344511,2498.648076205858,0.7014925373134329,0.7272727272727273,0.9375,0.2857142857142857,49.39655172413795,48.47141247246731,50.29190165711306,51.515151515151516,0.5312647934194183,0.46873520658058165,361.64368354245295,339.6949989441886,0.17897757888370605,0.8210224211162938,235.51874576615216,504.43321339864696,0.334930710316786,0.665069289683214,305.16817777531725,430.026487025728,0.8472205407151527,0.7584076048668877,1.1522807421393662,1.8882079815529047,0.6396092897415343,0.638032649263367,5.886984712845832,1.4462773997949911,1.3175136873005813,2.0087722581178813,3.2818488103092247,1.1770023802380751
17,0,42.41511183219378,92.41634884196353,-21.13851608751293,0.9728405485188958,22.669681746984566,1.8209604802401198,0.9225112556278138,62.600246339650475,-102.20044050616785,6.4077152059087386,43.94462246068216,1414.5901639344263,549.1495660579542,708.3369607750255,714.3145493574443,0.38820400428248003,0.5007365234358159,1360.0,548.562,0.4033544117647059,740.0,90.1639344262295,96.72131147540983,30.5,265.625,0.05316307174043549,0.10331927944949915,0.002482700881898779,0.5145513211444799,0.3344324494443726,0.6499496468117473,-2.2699312847480457,505.0966617508617,597.1635254517337,0.8458263779067441,947583.8367485995,1.1822757318999741,6.683587754170855,2824.047776469669,0.6721311475409836,0.7,0.9285714285714286,0.3076923076923077,49.978015535688094,49.74071872575519,50.34000852072937,51.66666666666667,0.5180741401402947,0.4819258598597053,363.55530202036476,350.64256995465735,0.5162388237279203,0.4837611762720797,429.0605692040093,415.3448014412543,0.5170042482785926,0.4829957517214071,397.659043448522,384.35759127971033,0.857301030608344,0.3484452778029846,0.9915190679677917,0.7648561636046298,0.8216494023638974,0.3653162472782392,5.701229140841574,1.6102508628092798,1.255420784139308,1.9823613978478496,3.922002558472561,1.2639276293166808
18,0,43.92490258590152,24.256915595916666,-17.642311155596943,0.23978297805725646,11.198157047741613,0.39024512256128063,1.9,0.008715267470764274,-10.354307051149883,8.327326205247074,45.30177221294508,1365.967741935484,470.8440613301813,580.6017229183338,585.4167167415337,0.34469632545130763,0.4250479020065734,1385.0,526.323,0.3800166064981949,706.25,91.93548387096774,95.16129032258065,31.0,601.5625,0.06451479687264709,0.05954912851023988,0.002189385006350685,1.0833877587570964,0.5109948933120932,0.4716638979734514,-2.8209536178766657,413.9521302279027,522.6397373736207,0.7920410573985495,679676.7616028227,1.262560811284821,6.53927253145064,2639.4578033124976,0.43548387096774194,0.459016393442623,0.75,0.0,50.20869565217391,50.13562478682423,50.4437258754458,52.459016393442624,0.5340526674123426,0.4659473325876573,302.5134294539666,282.5667325311551,0.5338576100657804,0.4661423899342196,381.8696524161639,356.8303009072035,0.5339328044473647,0.4660671955526355,344.48425685105104,321.84765183146726,0.7394959935972447,1.140453179173536,0.986365550725474,0.9370527932828414,0.4518539530134844,0.30983568646558224,5.857422116838488,1.6841504686514497,1.3561119103669954,1.8288067475292513,3.2118238617068875,1.2484605166940221
19,0,29.832646131457675,0.0,-12.365397223160734,-6.493379412181088,5.540755961314526,0.0010505252626313022,1.3797398699349672,1.4901200339499454,-12.227006561511518,0.7204291654631692,32.74767542841743,2011.219512195122,1151.494561693522,1516.0227570851303,1535.3183708924998,0.5725354963550133,0.7537828406559585,1790.0,934.0379999999999,0.521808938547486,1645.0,87.8048780487805,95.1219512195122,20.5,851.5625,0.06647101724622102,0.01356741409622862,0.00016077743286100994,4.899313662483273,0.8288238532682899,0.1691714208083977,-4.3000843836311615,1085.6340313383694,1187.7735042658164,0.9140076179838839,4051043.947181885,1.094082784786628,7.314537064553688,5198.090172971664,0.5365853658536586,0.5641025641025641,0.8181818181818182,0.0,50.3861517976032,48.58825664921025,51.53803807903895,56.41025641025641,0.5463995518475412,0.45360044815245876,802.4973040932431,731.1814289567823,0.3884609142292376,0.6115390857707623,740.2992291755738,928.8503370930908,0.46034956850784053,0.5396504314921594,772.0248933146107,835.8795459781363,0.7907634962275599,2.9681177861855685,1.5628687931769192,2.0149734419327054,-0.21639233491916646,0.3931458604790383,5.113649565593695,1.2577171923924333,1.1865465004479916,1.9060251270143167,3.130552687390229,1.0453760009010895
20,0,47.951332975487574,73.26078823663364,-14.570662003059724,3.412099273266577,17.553065962583943,1.004552276138069,1.9,-34.02154052036416,59.7603230154594,12.365193160631973,49.896061023518996,1251.2686567164178,550.3300272120345,678.9103903917056,684.1128066100152,0.43981763968755666,0.5425776365031822,1225.0,363.23699999999997,0.29651999999999995,527.5,95.52238805970148,98.50746268656717,22.333333333333332,1078.125,0.030034898041655145,0.015688791754216388,0.0010212717433702315,1.9144175352817223,0.6425269601824628,0.33562530030206267,-4.154808722581869,483.740804650503,616.5406654805035,0.7846048634496762,936967.0580922188,1.274526894471817,6.678694432183333,3143.190638761815,0.6268656716417911,0.6515151515151515,0.8837209302325582,0.11764705882352941,49.9795501022495,50.3944295117789,49.96872064678012,53.03030303030303,0.5110258072840265,0.4889741927159736,345.80730516819955,338.2639501927452,0.3039316704159923,0.6960683295840074,339.898857928615,514.3842518681587,0.38284215179934694,0.6171578482006528,342.8658089755153,435.3238211779625,0.8916629940035894,0.9554548604169368,1.140639542151491,1.2483473646481307,0.5347117932301071,0.5076439829064561,5.886984712845832,1.5739491225281184,1.3636708192637426,1.9923773607377495,3.766699759339563,1.2675410248717731
