,HR_mean,HR_min,HR_max,HR_std,SDNN,SDANN,RMSSD,SDSD,pNN50,pNN20,abs_power_VLF,abs_power_LF,abs_power_HF,tot_power,LF/HF,peak_vlf,peak_lf,peak_hf,norm_power_LF,norm_power_HF,scr_mean,scr_std,scr_max,scr_min,scr_range,scr_kurtosis,scr_skew,scr_momentum,scr_activity,scr_complexity,scr_mobility,scr_rms,scr_acr_length,scr_integral,scr_average_power,scr_f1sc,scr_f2sc,scr_f3sc,scr_Energy,scr_Entropy,scr_max_freq,scl_mean,scl_std,scl_max,scl_min,scl_range,scl_kurtosis,scl_skew,scl_momentum
S220,78.6844955275268,73.29842931937172,87.31808731808732,3.646072771596417,0.04548026959725375,0.0,0.03100210122452582,23.685390696087417,0.0,0.3548387096774194,96.67889695790635,427.81012468188175,217.39708362200594,741.886105261794,1.9678742582661621,0.0390625,0.0859375,0.150390625,66.30585014797082,33.69414985202917,-0.0007067994007964561,0.00897741490056338,0.01574234548497197,-0.02603946807698945,0.04178181356196142,0.5135599674263758,-0.7170562916246861,8.05939782968574e-05,8.05939782968574e-05,108.25031807785537,0.0030298518771752483,0.009005195372107349,17817.000007999362,119.90241811025115,8.109354368982361e-05,0.0015374585972223415,0.0008712534596261475,0.0007958829773651644,0.011817116937484108,-3.3424644223611155,-0.01953125,1.4972303027237936,0.006967884958598866,1.5067648605759465,1.486910876194353,0.01985398438159347,-1.4546308799552197,-0.1660796152286329,4.8551420796268323e-05
S221,75.9391344479836,68.18181818181819,84.50704225352113,3.48537204055567,0.045649436165045854,0.0,0.04634104724131834,36.68631362664977,0.1,0.6333333333333333,13.650083891131175,218.19658181946983,204.80861446513333,436.65528017573433,1.0653681847772847,0.0390625,0.1171875,0.150390625,51.58248261155271,48.417517388447294,-0.009562486249743424,0.0633577002431798,0.13556042283743056,-0.10310133084107259,0.23866175367850315,-0.14038417521686908,0.7218392227512748,0.004014198180104626,0.004014198180104626,3.9471996657441992,0.001827578968877422,0.06407526295990643,6066.000040697223,308.27612385489675,0.004105639323381157,4.550252581327417e-05,0.0004105062546702907,2.4935064606971246e-05,20.529897819587234,6.290408695072287,0.0,1.5488223554025045,0.07109082796881838,1.6695975993197603,1.473258040693494,0.19633955862626618,-1.325853143136948,0.4475440091859595,0.005053905821292129
S222,71.15413607744424,61.1353711790393,85.02024291497976,5.68761213294194,0.07898245399818163,0.0,0.05826688800278683,49.38104053594952,0.2857142857142857,0.6785714285714286,107.04007783768539,413.6576093390409,826.1856721168942,1346.8833592936205,0.5006835912309477,0.0390625,0.1494140625,0.1630859375,33.36370132629078,66.63629867370923,-0.0005335795382298504,0.03179315262173274,0.1208728760621519,-0.06744544507162616,0.18831832113377805,3.6933826945482107,1.4415732956772298,0.0010108045536287914,0.0010108045536287914,146.8894249279835,0.001706353725657085,0.03179762979771305,19351.000032049793,383.6823583103502,0.0010110892607524088,0.0015602968057290417,0.003212965715302521,0.0013107019874872392,0.02579958145477288,-4.048625018477133,-0.46875,1.500055230750297,0.02857941860937026,1.5298833440904893,1.4514620586939384,0.07842128539655091,-1.2496050891674209,-0.6536940962655404,0.0008167831680496192
S223,73.14316735936754,63.829787234042556,82.6771653543307,5.569264582364675,0.07685388693895279,0.0,0.035352002180554995,29.01926717812144,0.06896551724137931,0.4482758620689655,90.65595424805046,385.1518170440266,263.06089382495526,738.8686651170324,1.4641165832132863,0.0390625,0.146484375,0.150390625,59.4175045607636,40.58249543923641,0.0005522317046897533,0.0024724914323077303,0.008521993531379652,-0.004981025194239862,0.013503018725619514,0.025700335584544653,0.36343993384234197,6.113213882835132e-06,6.113213882835132e-06,42.16172457114867,0.013105139194556886,0.0025334114822704347,20025.00001691482,38.22810957110417,6.418173738499682e-06,0.003095505289599743,0.004604682666215991,0.001972756645084321,0.019424067538476694,-4.121644888832224,-0.12890625,1.261650282287941,0.002249960852755853,1.2635960535749304,1.2540314800223544,0.009564573552576006,2.135015830441027,-1.691113390077922,5.0623238389338454e-06
S224,74.5697234124312,68.07131280388978,84.67741935483872,4.48260551450571,0.059239448307503585,0.0,0.04625371904370203,37.33086946585932,0.2413793103448276,0.4482758620689655,240.57426106664872,347.7108189623557,162.12168685784073,750.406766886845,2.1447520421327226,0.0390625,0.046875,0.1669921875,68.20099052000884,31.79900947999116,0.0019135166167667205,0.04195026759095638,0.11846159605622877,-0.07581362903148095,0.19427522508770972,0.6899523068830633,0.8191089111963026,0.001759824950952845,0.001759824950952845,5.571437568178654,0.0012738727140876654,0.04199388642166247,16257.000023324374,535.5020063955866,0.0017634864967954874,0.002729072486432965,0.0011044401307568573,0.002936079518609721,200.97248929968532,43.09822343771539,0.0,2.6637827522366844,0.031519366999344295,2.7111729673195955,2.626576328922479,0.0845966383971164,-1.6402397776754594,0.2260983109093893,0.0009934704960393543
S225,85.26405651169046,45.5531453362256,103.19410319410319,8.827027300139815,0.15952634149123796,0.0,0.22527925744844027,161.06469117006733,0.09090909090909091,0.3333333333333333,560.4557078953105,3162.073950099627,5841.137647850529,9563.667305845465,0.5413455632676681,0.0390625,0.078125,0.30078125,35.12162205339665,64.87837794660335,0.00011110294035938531,0.003289306306818699,0.010805788786344623,-0.007862249749644898,0.01866803853598952,0.7707299481762293,0.4518239140236909,1.0819535980077269e-05,1.0819535980077269e-05,55.23002545610242,0.007606980696291078,0.0032911821346491557,19583.000008290594,46.63556766436634,1.0831879843433772e-05,0.004519325838822914,0.00992184456231226,0.00883653568887848,0.024033132931850144,-6.4720446779575855,-0.10546875,1.2904307449529862,0.011488724004339059,1.3140970761209212,1.2797031961345662,0.034393879986355014,-0.9484077105710464,0.7450013873640161,0.0001319907792478765
S226,91.16322485235055,68.07131280388978,265.8227848101266,41.362304986886436,0.2129602744643187,0.0,0.22794942731348694,164.68768757492296,0.21212121212121213,0.45454545454545453,906.8949356026131,3726.514885134701,1465.7738802806316,6099.183701017946,2.5423531796195173,0.0390625,0.0849609375,0.150390625,71.77017792146266,28.229822078537342,-0.0004287126929629823,0.03813099281292666,0.0885670401642194,-0.06416742486176225,0.15273446502598165,-0.29105644688183485,0.48582049926054455,0.0014539726128994645,0.0014539726128994645,3.7111285383953025,0.0016171029770608474,0.038133402778568984,9708.000018470517,296.4582651901691,0.0014541564074725727,5.281263871180734e-05,9.119762131408589e-05,3.2510154442143155e-05,0.2921875476786944,-1.1722711671455401,0.0,1.3316351272988223,0.057657451822595636,1.402993020694978,1.2517297954092268,0.1512632252857513,-1.668849621167307,0.024380614382578002,0.003324381750674937
S227,92.42128419046963,68.07131280388978,265.8227848101266,40.41399720202439,0.21130348605996177,0.0,0.2282836352117699,161.88856784071842,0.20588235294117646,0.35294117647058826,497.11536743469884,4650.612255289591,1116.9941436026693,6264.721766326959,4.163506390722743,0.0390625,0.076171875,0.3076171875,80.63331534174729,19.366684658252716,-0.0001811590626750148,0.02860750187142925,0.08563749874289998,-0.0645940117038869,0.1502315104467869,1.6353177777259074,0.469690927303218,0.000818389163323828,0.000818389163323828,4.447478766284989,0.00175355229865702,0.02860807546707428,15479.000019481693,285.49413762514405,0.0008184219819298171,0.000590556360072883,0.0027575361455607545,0.0004924711198954229,0.003408993928799122,-1.8301312860974401,0.0,1.2969636072298019,0.04316826304019328,1.3726197255184336,1.239407529238765,0.13321219627966863,-1.1249563866976606,0.5796779513748587,0.0018634989339073168
S228,84.57631044025388,47.83599088838269,223.40425531914894,27.86513684364431,0.19658850230068164,0.0,0.2614482108598693,196.37522507929347,0.22580645161290322,0.5806451612903226,256.2106751066322,921.4225611080429,6457.2613727365215,7634.8946089511965,0.14269556518161405,0.0390625,0.1494140625,0.34765625,12.487627459981853,87.51237254001815,-0.0005484690863048511,0.008085136181825228,0.0201485186306411,-0.0191892214295959,0.039337740060237,0.057964323802722095,0.21918362205963782,6.536942707865944e-05,6.536942707865944e-05,121.7771502040132,0.005076374819503402,0.008103717999615456,20784.00003087122,124.07297692280738,6.567024541729152e-05,0.0027299241685737395,0.0019512994445101287,0.002936172041341218,0.04078544100043736,-4.21078156008546,-0.16015625,1.419037341600345,0.008186179536928071,1.437012806576203,1.4075922839961164,0.02942052258008654,-1.0052584245933258,0.2449504207201329,6.701353541081989e-05
S229,74.4339767503615,67.52411575562701,84.50704225352113,4.54553155725152,0.059436772470182295,0.0,0.04663082851129607,37.39221633663377,0.27586206896551724,0.5517241379310345,2.686375718260573,125.62546801714447,1059.424182502531,1187.7360262379361,0.1185790074381697,0.0009765625,0.1376953125,0.2451171875,10.600861150590138,89.39913884940987,0.00455267599479372,0.08948735878733574,0.2308170335186012,-0.13896740264597335,0.36978443616457457,0.009025737431496594,0.8457278125596945,0.008007987382733355,0.008007987382733355,4.543561366973579,0.0014117261251746227,0.08960309281183838,12882.00010280866,903.5115628069269,0.008028714241446924,0.001074768710690958,0.000263299271300414,0.0009817708485863217,4.375161521435674,-1.7951340611930355,0.0,2.8441619080473584,0.09963895932685397,2.9401634864338493,2.64441380903442,0.29574967739942926,-0.8891552793417343,-0.8444448448640837,0.00992792221573846
S230,66.4542692837516,58.171745152354575,75.26881720430107,4.464832702602338,0.0666158809446745,0.0,0.07108884134127907,64.11250315831059,0.4230769230769231,0.6923076923076923,27.359189184273664,567.0671468705078,244.67523473117018,839.1015707859517,2.317631972412559,0.0390625,0.1171875,0.150390625,69.85801896306157,30.14198103693843,0.00010881904582863547,0.0027417673436527412,0.010077074964984518,-0.007182518829006575,0.017259593793991092,0.6276135565874834,0.40640189411609606,7.517288166720609e-06,7.517288166720609e-06,2.4349898911720813,0.012283026460885815,0.0027439259741209605,20461.000011613138,40.36840916282185,7.529129751455663e-06,0.012244025787478066,0.0230228113602015,0.006215261630636088,0.07073209865011444,-9.591715240388028,0.23828125,0.691789376232681,0.0030973220416293788,0.6967940999797013,0.6878430351815268,0.008951064798174535,-1.3799155965835008,0.2817845866031348,9.593403829563183e-06
S231,62.73376468004485,51.78791615289766,76.92307692307692,5.074976572141187,0.0801258121881096,0.0,0.10667762062952388,102.66907327354122,0.43478260869565216,0.782608695652174,42.94341117374952,247.16743684217965,1541.3440023247015,1831.4548503406306,0.16035838623266077,0.0390625,0.064453125,0.2001953125,13.819729157411173,86.18027084258883,0.000658233503534857,0.004663581931019672,0.01554663319230816,-0.013027267400062399,0.028573900592370558,0.6323552846631837,0.5149975338654399,2.174899642733317e-05,2.174899642733317e-05,10.444782149822256,0.011123164813473084,0.004709805492003777,20658.000028500886,69.03853341256257,2.2182267772508945e-05,0.0392185937838586,0.017282081974185747,0.031841903271913566,0.42367526470076666,-18.30310335563015,-0.15625,0.6971377168337293,0.014911906508490128,0.7218991652281344,0.6810616287069391,0.04083753652119526,-1.3895360385013389,0.4045366440441908,0.00022236495571795021
S232,64.02820007219685,53.63984674329502,75.13416815742397,5.0645613111680206,0.08084201551688765,0.0,0.08856955558899823,83.47980325216719,0.48,0.76,220.10683378659073,2717.275269082644,1201.2330423117246,4138.61514518096,2.262071699137877,0.0390625,0.1123046875,0.150390625,69.34463456875314,30.655365431246864,-0.0030094696532236287,0.009967067134605018,0.023605203708773143,-0.052647734412141906,0.07625293812091505,4.611807340682854,-2.1099557050337725,9.934242726572349e-05,9.934242726572349e-05,45.083618756948674,0.01395058233032974,0.010411500125313233,19302.000333756496,111.32889572526808,0.00010839933485939744,0.015501070415142097,0.022892901572760284,0.012792731279347262,11.268188246303168,-7.827640919784856,-0.09375,0.766481006302235,0.006709558480672707,0.7872623085964131,0.757236766578066,0.030025542018347062,-0.15121256088474722,0.4434433753379419,4.501817500556705e-05
S233,61.74380964099813,53.63984674329502,71.91780821917808,4.770746606050035,0.07627643841605347,0.0,0.08321365755270277,80.92078407790667,0.5833333333333334,0.7916666666666666,193.70434759109963,1182.8481985102712,506.7813856827984,1883.3339317841692,2.3340403415105553,0.0390625,0.08984375,0.150390625,70.00636172425767,29.99363827574232,0.00044971393498672907,0.0037501780098012365,0.013430242897124458,-0.009784575311497054,0.023214818208621514,0.4965119332105532,0.4990632025314155,1.4063835105196762e-05,1.4063835105196762e-05,29.838246721863577,0.01236776132433822,0.003777046164467415,20445.00002796456,56.02282089645942,1.4266077728518013e-05,0.004513637677949799,0.025415379016976925,0.018505357244053975,0.12529733951007094,-12.392556493102607,0.2890625,0.7545059278065204,0.005704958117508019,0.7619771564806858,0.7441022781495138,0.01787487833117196,-1.4117322904512362,-0.13755158610350104,3.2546547122520645e-05
S234,67.19985833810081,60.08583690987125,77.63401109057301,3.750614011716412,0.05412185935637052,0.0,0.05185228417963193,45.99711746007495,0.25925925925925924,0.6296296296296297,24.596699548352692,215.95530194797007,426.21519343668854,666.7671949330113,0.5066813789688349,0.0390625,0.1494140625,0.2373046875,33.628966684091175,66.37103331590883,-0.0014628298782038938,0.0045987135446939964,0.017279295671050812,-0.017528400211521994,0.034807695882572806,1.389947255660223,-0.902127054434235,2.1148166266152025e-05,2.1148166266152025e-05,30.86343892550671,0.020757361319919874,0.00482576807552104,20613.00017092211,65.27809138490149,2.3288037518718043e-05,0.01876477484372949,0.02796229117204284,0.05264290953630017,1.9665103530938561,-17.56373626557208,-0.15234375,0.7910692826723489,0.01420482311516182,0.8290856359218955,0.7772555548194975,0.05183008110239806,0.0437463125123001,1.0735559297673285,0.00020177699973303556
S235,73.38025417520207,60.431654676258994,88.05031446540882,7.862609278762247,0.10480948991687658,0.0,0.06012577318952735,49.5543816457516,0.39285714285714285,0.5714285714285714,343.8234475893997,3023.337762116808,302.6539996454781,3669.8152093516856,9.98941948779225,0.0390625,0.0751953125,0.150390625,90.9003382652663,9.099661734733704,-0.001090496259347047,0.00692599740678912,0.020646083754384564,-0.01880215071719054,0.039448234471575104,1.0208138010492345,0.6605632608360554,4.796944007884962e-05,4.796944007884962e-05,57.73858522088522,0.00969486613175451,0.007011321000389264,20068.00007352672,102.79512278422663,4.9158622170499513e-05,0.012609896893763921,0.015458637388010453,0.016463937035510103,0.3521040453741411,-11.765979782895139,-0.12890625,0.6990234779749027,0.010490001940932631,0.7175968289387312,0.6873695801844936,0.030227248754237657,-1.1185406497092092,0.5662058492102287,0.00011004014072077035
S236,67.82210805271117,51.78791615289766,80.30592734225621,7.318940456494936,0.10914383078971857,0.0,0.10748426540473414,96.02295643889177,0.38461538461538464,0.7307692307692307,289.0023423085928,1109.565331739014,1217.2785095349223,2615.846183582529,0.9115131196745916,0.0390625,0.1494140625,0.154296875,47.685423149476684,52.31457685052332,0.0019389359377450144,0.00653167405880023,0.028913347681197465,-0.017844071670530474,0.04675741935172794,1.0605556938205183,1.0609422479038462,4.266276601040386e-05,4.266276601040386e-05,36.8041543469754,0.01631267100933114,0.00681338671888533,20422.00019930856,94.61718061598789,4.6422238581083e-05,0.021903513676629276,0.01761940809803564,0.04530041220857794,3.1401492343948108,-17.224313688003512,-0.14453125,0.713508786343948,0.015612087355983826,0.7340915460931471,0.6909144785775329,0.04317706751561423,-1.5080638643981994,-0.15742214204680843,0.00024373727161087005
S237,65.48067058715108,56.14973262032086,77.63401109057301,5.818646081685692,0.08514070720990147,0.0,0.10780582246642051,98.76689771899305,0.48,0.76,11.406313174700534,330.9849094149713,1198.837855400668,1541.2290779903399,0.276088136459748,0.0361328125,0.1494140625,0.1806640625,21.63550687225253,78.36449312774747,0.001092678277070311,0.005752251031565527,0.018176209764990358,-0.013656239165317396,0.031832448930307754,0.6213622221934996,0.7682448887527483,3.308839193014667e-05,3.308839193014667e-05,48.27019168489804,0.011015001797401032,0.005855112103737042,20158.00006328339,84.46975492667217,3.428233774732802e-05,0.009126976231666417,0.01578417766753565,0.013926684495393575,0.27417707679266634,-12.601579080284235,-0.1328125,0.5707661796416347,0.013263415445613366,0.5881844394430765,0.5464462065764218,0.04173823286665468,-1.3936168948761156,-0.09511018156907654,0.0001759181892829352
S238,65.56323836006551,60.3448275862069,75.67567567567568,3.177496541243665,0.04632243171193626,0.0,0.06039174716532711,55.388112176906695,0.2,0.64,54.79008692460873,178.53312023579628,198.0888146386682,431.41202179907316,0.9012781492052276,0.0390625,0.0625,0.18359375,47.403803045965674,52.59619695403431,0.0012896239997979065,0.008324921255112552,0.01914970199564503,-0.018660614736011504,0.03781031673165654,-0.2122654908039494,-0.17667278946556042,6.930431390382475e-05,6.930431390382475e-05,69.94783571149492,0.009129774751727117,0.008424217706391466,19950.00010458207,126.49581274126189,7.09674439646795e-05,0.011672805201822492,0.004486675857433282,0.012734827101726659,0.25441387565152057,-8.377003474278883,-0.125,0.790479649771179,0.009717859377448436,0.8063425327414097,0.7675887164241738,0.038753816317235845,-0.48796333570089345,-0.1563720659465182,9.44367908798625e-05
S239,65.4282897328618,54.973821989528794,79.09604519774011,6.110775975406442,0.08981697892304738,0.0,0.11591509437033033,107.13794631602859,0.44,0.68,12.838900700448116,728.8369573666571,1261.054867405506,2002.730725472611,0.5779581651876624,0.0283203125,0.1494140625,0.15234375,36.62696375216813,63.37303624783187,0.0003409589154191082,0.002883721147514067,0.011892592937559171,-0.008841778908679366,0.02073437184623854,1.7490784591165038,0.7479989081542111,8.315847656619847e-06,8.315847656619847e-06,15.024352668164621,0.01237038063515791,0.002903807954845434,20341.000013822777,41.56195287082488,8.432100638623623e-06,0.014183039077163905,0.021100157319377855,0.008633774479683365,0.06588684006784733,-9.58731672841041,0.20703125,0.7401484859644315,0.008750900616144038,0.7513585899419611,0.7280395921896274,0.023318997752333703,-1.5772433415319735,-0.06611715850179656,7.657826159363008e-05
S240,71.41319597264423,61.1353711790393,83.66533864541832,4.792236937010016,0.06474840934526034,0.0,0.04527964524462944,38.0383908596872,0.21428571428571427,0.6785714285714286,214.01842676424215,1021.201131683748,576.5080028927034,1811.7275613406937,1.7713563845770386,0.0390625,0.0927734375,0.150390625,63.916585915650145,36.083414084349855,0.00035598138817008847,0.002066445089417962,0.008287626138270615,-0.003980320083720439,0.012267946221991054,1.425291580855168,0.9464330207450247,4.270195307579608e-06,4.270195307579608e-06,30.936662515250507,0.011793410854160405,0.0020968829381496504,20252.000007606355,29.538734353145834,4.396918056303111e-06,0.01040047234111616,0.002423022415223218,0.004629249810723075,0.017235317401254405,-5.456364541442057,-0.13671875,0.6746190456782197,0.0033998645922848117,0.6789379198169073,0.6699107820465964,0.009027137770310945,-1.6002589441838828,-0.10039130422902312,1.1559079245871969e-05
