,S20,S21,S22
58,-0.1411285400390625,0.0029754638671875,-0.1894683837890625
59,-0.14520263671875,0.0019683837890625,-0.1905670166015625
60,-0.1484527587890625,0.0002288818359375,-0.1915740966796875
61,-0.1510162353515625,0.0010528564453125,-0.1923065185546875
62,-0.1571502685546875,0.0013275146484375,-0.1938629150390625
63,-0.1593475341796875,0.0007781982421875,-0.1941375732421875
64,-0.1629180908203125,-0.0007781982421875,-0.1945037841796875
65,-0.1630096435546875,-0.00128173828125,-0.1943206787109375
66,-0.1640167236328125,-0.0016937255859375,-0.1948699951171875
67,-0.1620025634765625,-0.0010528564453125,-0.19647216796875
68,-0.1627349853515625,-0.0006866455078125,-0.2001800537109375
69,-0.163055419921875,-0.0003204345703125,-0.2041168212890625
70,-0.163330078125,-0.0014190673828125,-0.2074127197265625
71,-0.1652984619140625,-0.00018310546875,-0.2094268798828125
72,-0.16534423828125,0.000640869140625,-0.2128143310546875
73,-0.1646575927734375,0.0037994384765625,-0.2139129638671875
74,-0.1638336181640625,0.0025177001953125,-0.21533203125
75,-0.1641082763671875,4.57763671875e-05,-0.2174835205078125
76,-0.1631927490234375,-0.0005035400390625,-0.2205047607421875
77,-0.160675048828125,4.57763671875e-05,-0.2238922119140625
78,-0.1548614501953125,0.0005950927734375,-0.2270050048828125
79,-0.1512908935546875,-0.0008697509765625,-0.228607177734375
80,-0.1475830078125,-0.0001373291015625,-0.2306671142578125
81,-0.1453399658203125,0.0011444091796875,-0.2309417724609375
82,-0.1477203369140625,4.57763671875e-05,-0.2325897216796875
83,-0.1519317626953125,-0.0015106201171875,-0.2338714599609375
84,-0.1548614501953125,-0.0025177001953125,-0.2366180419921875
85,-0.15545654296875,-0.0036163330078125,-0.236663818359375
86,-0.1529388427734375,-0.00640869140625,-0.2380828857421875
87,-0.1489105224609375,-0.008331298828125,-0.2402801513671875
88,-0.14776611328125,-0.0094757080078125,-0.241607666015625
89,-0.1436004638671875,-0.00750732421875,-0.2424774169921875
90,-0.1395263671875,-0.0032501220703125,-0.2422027587890625
91,-0.1351776123046875,0.0003204345703125,-0.243621826171875
92,-0.1322479248046875,0.0019683837890625,-0.243621826171875
93,-0.1305084228515625,0.0015106201171875,-0.2427520751953125
94,-0.1294097900390625,0.00274658203125,-0.2412872314453125
95,-0.1272125244140625,0.0019683837890625,-0.240234375
96,-0.1230926513671875,4.57763671875e-05,-0.2383575439453125
97,-0.1205291748046875,-0.0005035400390625,-0.2375335693359375
98,-0.12139892578125,-0.00274658203125,-0.2372589111328125
99,-0.1242828369140625,-0.00201416015625,-0.2354278564453125
100,-0.1252899169921875,-0.0001373291015625,-0.2336883544921875
101,-0.12483215332031249,0.0024261474609375,-0.2329559326171875
102,-0.12419128417968749,0.0073699951171875,-0.2297515869140625
103,-0.12359619140625,0.01556396484375,-0.2267303466796875
104,-0.12345886230468749,0.02508544921875,-0.2241668701171875
105,-0.12400817871093751,0.0274658203125,-0.2227020263671875
106,-0.1261138916015625,0.0255889892578125,-0.2195892333984375
107,-0.12492370605468749,0.0229339599609375,-0.2172088623046875
108,-0.1223602294921875,0.0193634033203125,-0.21405029296875
109,-0.1186065673828125,0.0196380615234375,-0.2094268798828125
110,-0.1175994873046875,0.0202789306640625,-0.2036590576171875
111,-0.1187896728515625,0.0220184326171875,-0.19903564453125
112,-0.1223602294921875,0.0287933349609375,-0.1938629150390625
113,-0.1271209716796875,0.03607177734375,-0.187225341796875
114,-0.13092041015625,0.04376220703125,-0.1807708740234375
115,-0.13421630859375,0.0535125732421875,-0.17413330078125
116,-0.131561279296875,0.05877685546875,-0.1676788330078125
117,-0.12689208984375,0.0600128173828125,-0.1598052978515625
118,-0.1242828369140625,0.06353759765625,-0.1534423828125
119,-0.1191558837890625,0.0682525634765625,-0.1450653076171875
120,-0.11517333984375,0.0738372802734375,-0.1355438232421875
121,-0.1143035888671875,0.07525634765625,-0.125885009765625
122,-0.1151275634765625,0.0698089599609375,-0.1158599853515625
123,-0.11883544921875,0.0622100830078125,-0.1068878173828125
124,-0.12689208984375,0.0556182861328125,-0.0967254638671875
125,-0.1302337646484375,0.0516815185546875,-0.0858306884765625
126,-0.1304168701171875,0.0506744384765625,-0.076171875
127,-0.1302337646484375,0.050079345703125,-0.0657806396484375
128,-0.1300506591796875,0.0465087890625,-0.0554351806640625
129,-0.1299591064453125,0.0390472412109375,-0.0459136962890625
130,-0.1275787353515625,0.0292510986328125,-0.0369415283203125
131,-0.1213531494140625,0.0189056396484375,-0.0296173095703125
132,-0.1127471923828125,0.0123138427734375,-0.0219268798828125
133,-0.107666015625,0.0092010498046875,-0.0140533447265625
134,-0.1054229736328125,0.0049896240234375,-0.0073699951171875
135,-0.1066131591796875,0.0025177001953125,-0.000640869140625
136,-0.109130859375,0.00457763671875,0.0074615478515625
137,-0.1110992431640625,0.00604248046875,0.0148773193359375
138,-0.1105499267578125,0.0087432861328125,0.0209197998046875
139,-0.1077117919921875,0.0102996826171875,0.0276947021484375
140,-0.1030426025390625,0.0109405517578125,0.0327301025390625
141,-0.1029510498046875,0.0116729736328125,0.037994384765625
142,-0.1044158935546875,0.01483154296875,0.0417022705078125
143,-0.1059722900390625,0.01300048828125,0.0441741943359375
144,-0.1047821044921875,0.009063720703125,0.0472869873046875
145,-0.1018524169921875,0.00311279296875,0.0506744384765625
146,-0.1001129150390625,-0.0029754638671875,0.0536956787109375
147,-0.1015777587890625,-0.009979248046875,0.0588226318359375
148,-0.1024017333984375,-0.0147857666015625,0.0629425048828125
149,-0.099884033203125,-0.0165252685546875,0.0663299560546875
150,-0.098052978515625,-0.0168914794921875,0.0677032470703125
151,-0.09722900390625,-0.0184478759765625,0.0684356689453125
152,-0.09759521484375,-0.01922607421875,0.0684356689453125
153,-0.1017608642578125,-0.0194549560546875,0.0699920654296875
154,-0.1067047119140625,-0.0207366943359375,0.0705413818359375
155,-0.1107330322265625,-0.02215576171875,0.0709991455078125
156,-0.115814208984375,-0.0231170654296875,0.07269287109375
157,-0.1184234619140625,-0.0223846435546875,0.0736083984375
158,-0.119842529296875,-0.0200958251953125,0.07379150390625
159,-0.1238250732421875,-0.0166168212890625,0.073333740234375
160,-0.1286773681640625,-0.0144195556640625,0.0713653564453125
161,-0.1308746337890625,-0.014923095703125,0.0692596435546875
162,-0.1300506591796875,-0.0132293701171875,0.06866455078125
163,-0.1281280517578125,-0.0114898681640625,0.0674285888671875
164,-0.12615966796875,-0.00970458984375,0.06610107421875
165,-0.126434326171875,-0.0098419189453125,0.0668792724609375
166,-0.12409973144531249,-0.0111236572265625,0.0662384033203125
167,-0.122222900390625,-0.0129547119140625,0.0664215087890625
168,-0.1209869384765625,-0.01593017578125,0.0666046142578125
169,-0.1218109130859375,-0.017669677734375,0.0655059814453125
170,-0.125701904296875,-0.0175323486328125,0.0628509521484375
171,-0.1273040771484375,-0.01995849609375,0.0592803955078125
172,-0.12908935546875,-0.0244903564453125,0.0570831298828125
173,-0.131744384765625,-0.0265045166015625,0.0574493408203125
174,-0.1332550048828125,-0.0283355712890625,0.0573577880859375
175,-0.1343994140625,-0.0285186767578125,0.0546112060546875
176,-0.1360015869140625,-0.0200042724609375,0.0536956787109375
177,-0.1351776123046875,-0.0097503662109375,0.05419921875
178,-0.132293701171875,-0.0040740966796875,0.0540618896484375
179,-0.12725830078125,-0.0022430419921875,0.0530548095703125
180,-0.120391845703125,0.0087432861328125,0.054290771484375
181,-0.11114501953125,0.0335540771484375,0.0531005859375
182,-0.1039581298828125,0.0647735595703125,0.05108642578125
183,-0.1004791259765625,0.0985107421875,0.0502166748046875
184,-0.0953521728515625,0.1270294189453125,0.049530029296875
185,-0.0880279541015625,0.15618896484375,0.0475616455078125
186,-0.0825347900390625,0.1848907470703125,0.0456390380859375
187,-0.0762176513671875,0.1999053955078125,0.0441741943359375
188,-0.07196044921875,0.19500732421875,0.0438995361328125
189,-0.0718231201171875,0.1696014404296875,0.0434417724609375
190,-0.0757598876953125,0.1446990966796875,0.0408782958984375
191,-0.0762176513671875,0.1353607177734375,0.0394134521484375
192,-0.0746612548828125,0.1342620849609375,0.0398712158203125
193,-0.07379150390625,0.139251708984375,0.0395050048828125
194,-0.07049560546875,0.1575164794921875,0.03753662109375
195,-0.064727783203125,0.1815948486328125,0.034698486328125
196,-0.05474853515625,0.211761474609375,0.0327301025390625
197,-0.0399627685546875,0.2669219970703125,0.0318145751953125
198,-0.0279693603515625,0.3694610595703125,0.031173706054687503
199,-0.018951416015625,0.4777679443359375,0.0305328369140625
200,-0.0102081298828125,0.5237274169921875,0.0287933349609375
201,-0.00018310546875,0.4865570068359375,0.0267333984375
202,0.0092010498046875,0.4307098388671875,0.02508544921875
203,0.0179901123046875,0.3920745849609375,0.0230255126953125
204,0.02545166015625,0.3593902587890625,0.022247314453125
205,0.0314483642578125,0.3518829345703125,0.0212860107421875
206,0.035797119140625,0.3917083740234375,0.0190887451171875
207,0.0404205322265625,0.4819793701171875,0.0178070068359375
208,0.0429840087890625,0.5663909912109375,0.0186309814453125
209,0.045684814453125,0.6251678466796875,0.01922607421875
210,0.0498046875,0.6372528076171875,0.0189971923828125
211,0.0553436279296875,0.60919189453125,0.017669677734375
212,0.05401611328125,0.5656585693359375,0.0178070068359375
213,0.0538787841796875,0.5221710205078125,0.0178985595703125
214,0.0562591552734375,0.486785888671875,0.01739501953125
215,0.05914306640625,0.4587249755859375,0.0192718505859375
216,0.0607452392578125,0.4411468505859375,0.0203704833984375
217,0.0608367919921875,0.4137725830078125,0.0197296142578125
218,0.0614776611328125,0.3737640380859375,0.0187225341796875
219,0.0618896484375,0.3196563720703125,0.0180816650390625
220,0.0637664794921875,0.2560272216796875,0.0176239013671875
221,0.0673370361328125,0.18695068359375,0.0178070068359375
222,0.0699920654296875,0.1198883056640625,0.0197296142578125
223,0.0720062255859375,0.0644073486328125,0.0201873779296875
224,0.07379150390625,0.0161590576171875,0.0211029052734375
225,0.0705413818359375,-0.02288818359375,0.0211029052734375
226,0.0669708251953125,-0.0500335693359375,0.0217437744140625
227,0.0656890869140625,-0.068572998046875,0.0221099853515625
228,0.0684356689453125,-0.0850982666015625,0.0200958251953125
229,0.0732879638671875,-0.0999298095703125,0.0193634033203125
230,0.07745361328125,-0.1149444580078125,0.0203704833984375
231,0.07818603515625,-0.127349853515625,0.0217437744140625
232,0.0789642333984375,-0.1378326416015625,0.0237579345703125
233,0.07818603515625,-0.146026611328125,0.0251312255859375
234,0.0741119384765625,-0.1533966064453125,0.02508544921875
235,0.0706329345703125,-0.159576416015625,0.0271453857421875
236,0.0709991455078125,-0.1641082763671875,0.0274200439453125
237,0.0699920654296875,-0.1689605712890625,0.0274658203125
238,0.0706329345703125,-0.173126220703125,0.0287933349609375
239,0.0698089599609375,-0.1772918701171875,0.0274200439453125
240,0.0690765380859375,-0.1826934814453125,0.0252227783203125
241,0.0670623779296875,-0.1879119873046875,0.0250396728515625
242,0.06170654296874999,-0.191253662109375,0.0267791748046875
243,0.05804443359375,-0.1930389404296875,0.0281524658203125
244,0.05657958984375,-0.19537353515625,0.0276947021484375
245,0.0559844970703125,-0.198028564453125,0.0268707275390625
246,0.0566253662109375,-0.1971588134765625,0.0265960693359375
247,0.0553436279296875,-0.19500732421875,0.0277862548828125
248,0.0532379150390625,-0.19354248046875,0.0296630859375
249,0.05072021484375,-0.1912078857421875,0.030670166015624997
250,0.0482940673828125,-0.1915740966796875,0.031951904296875
251,0.0461883544921875,-0.19281005859375,0.0330963134765625
252,0.0465545654296875,-0.1918487548828125,0.0340118408203125
253,0.049530029296875,-0.192718505859375,0.0336456298828125
254,0.05291748046875,-0.1958770751953125,0.0332794189453125
255,0.0533294677734375,-0.1956939697265625,0.0339202880859375
256,0.0542449951171875,-0.1919403076171875,0.0336456298828125
257,0.0548858642578125,-0.1903839111328125,0.0348358154296875
258,0.0541534423828125,-0.1882781982421875,0.03643798828125
259,0.0485687255859375,-0.1861724853515625,0.0361175537109375
260,0.043670654296875,-0.1844329833984375,0.0353851318359375
261,0.03973388671875,-0.1831512451171875,0.0371246337890625
262,0.0363006591796875,-0.18218994140625,0.0380401611328125
263,0.0326385498046875,-0.18218994140625,0.0384063720703125
264,0.0282440185546875,-0.1816864013671875,0.0385894775390625
265,0.02838134765625,-0.1824188232421875,0.0387725830078125
266,0.02947998046875,-0.1830596923828125,0.03900146484375
267,0.02764892578125,-0.1815948486328125,0.0383148193359375
268,0.0215606689453125,-0.17852783203125,0.0384063720703125
269,0.0179901123046875,-0.175689697265625,0.0370330810546875
270,0.0196380615234375,-0.1774749755859375,0.0380401611328125
271,0.02325439453125,-0.1772003173828125,0.0390472412109375
272,0.0278778076171875,-0.1753692626953125,0.0400543212890625
273,0.0342864990234375,-0.17376708984375,0.03973388671875
274,0.0409698486328125,-0.1711578369140625,0.037994384765625
275,0.04449462890625,-0.1717071533203125,0.0368499755859375
276,0.0441741943359375,-0.171661376953125,0.0343780517578125
277,0.0460968017578125,-0.1688690185546875,0.0347442626953125
278,0.05291748046875,-0.1696929931640625,0.0373992919921875
279,0.0598297119140625,-0.1694183349609375,0.038543701171875
280,0.0628509521484375,-0.1695098876953125,0.0384063720703125
281,0.06134033203124999,-0.1695556640625,0.036529541015625
282,0.06161499023437501,-0.1696014404296875,0.0361175537109375
283,0.0597381591796875,-0.1682281494140625,0.0352935791015625
284,0.0544281005859375,-0.16552734375,0.0352020263671875
285,0.0435333251953125,-0.16790771484375,0.036529541015625
286,0.0347442626953125,-0.1684112548828125,0.0373077392578125
287,0.0291595458984375,-0.1662139892578125,0.03643798828125
288,0.02545166015625,-0.1639251708984375,0.0384979248046875
289,0.0267791748046875,-0.161773681640625,0.039825439453125
290,0.0303497314453125,-0.1605377197265625,0.0401458740234375
291,0.032867431640625,-0.158203125,0.04046630859375
292,0.0357513427734375,-0.1579742431640625,0.03936767578125
293,0.0373992919921875,-0.1582489013671875,0.0379486083984375
294,0.0381317138671875,-0.1572418212890625,0.0362091064453125
295,0.0371246337890625,-0.1576080322265625,0.0351104736328125
296,0.036895751953125,-0.1579742431640625,0.0343780517578125
297,0.038177490234375,-0.1566925048828125,0.0340118408203125
298,0.0352020263671875,-0.1566925048828125,0.03277587890625
299,0.0355682373046875,-0.15545654296875,0.0325469970703125
300,0.041107177734375,-0.15289306640625,0.0328216552734375
301,0.0460968017578125,-0.15216064453125,0.0328216552734375
302,0.0499420166015625,-0.1520233154296875,0.0328216552734375
303,0.0530548095703125,-0.1520233154296875,0.033050537109375
304,0.051727294921875,-0.1517486572265625,0.0327301025390625
305,0.04852294921875,-0.15179443359375,0.03240966796875
306,0.0479278564453125,-0.1534881591796875,0.032867431640625
307,0.051177978515625,-0.1552276611328125,0.0320892333984375
308,0.05584716796875,-0.1564178466796875,0.0310821533203125
309,0.0561676025390625,-0.1567840576171875,0.0319061279296875
310,0.053466796875,-0.1567840576171875,0.0330047607421875
311,0.0493011474609375,-0.1561431884765625,0.0337371826171875
312,0.0441741943359375,-0.1562347412109375,0.0337371826171875
313,0.0421600341796875,-0.1576080322265625,0.0344696044921875
314,0.04156494140625,-0.15875244140625,0.0355682373046875
315,0.0384063720703125,-0.1609039306640625,0.0364837646484375
316,0.0335540771484375,-0.1638336181640625,0.0359344482421875
317,0.0303497314453125,-0.1638336181640625,0.03607177734375
318,0.0331878662109375,-0.1646575927734375,0.036346435546875
319,0.0372161865234375,-0.1680450439453125,0.0343780517578125
320,0.042572021484375,-0.1696929931640625,0.03277587890625
321,0.05072021484375,-0.1696929931640625,0.0322723388671875
322,0.0551605224609375,-0.1715240478515625,0.0321807861328125
323,0.0604705810546875,-0.1711578369140625,0.0310821533203125
324,0.0669708251953125,-0.1687774658203125,0.0310821533203125
325,0.0712738037109375,-0.1688690185546875,0.031173706054687503
326,0.0689849853515625,-0.1692352294921875,0.030807495117187503
327,0.0601959228515625,-0.17120361328125,0.0298919677734375
328,0.048797607421875,-0.17266845703125,0.0288848876953125
329,0.03826904296875,-0.1744537353515625,0.0281524658203125
330,0.0284271240234375,-0.1811370849609375,0.0267791748046875
331,0.02362060546875,-0.1847076416015625,0.0263671875
332,0.0241241455078125,-0.1883697509765625,0.0276947021484375
333,0.02618408203125,-0.190155029296875,0.0266876220703125
334,0.0241241455078125,-0.1906585693359375,0.0252227783203125
335,0.01885986328125,-0.1930389404296875,0.0231170654296875
336,0.0176239013671875,-0.1947784423828125,0.0227508544921875
337,0.02142333984375,-0.1959686279296875,0.0248565673828125
338,0.0288848876953125,-0.1970672607421875,0.0247650146484375
339,0.0369415283203125,-0.1970672607421875,0.0223846435546875
340,0.0413360595703125,-0.1999969482421875,0.0210113525390625
341,0.0426177978515625,-0.2033843994140625,0.0222015380859375
342,0.0432586669921875,-0.2051239013671875,0.02398681640625
343,0.0449981689453125,-0.2061309814453125,0.0245819091796875
344,0.0500335693359375,-0.2081451416015625,0.0234832763671875
345,0.055572509765625,-0.2093353271484375,0.0221099853515625
346,0.0600128173828125,-0.2095184326171875,0.021514892578125
347,0.06280517578125,-0.2076873779296875,0.0209197998046875
348,0.0647735595703125,-0.2046661376953125,0.0211029052734375
349,0.0665130615234375,-0.2015533447265625,0.0215606689453125
350,0.0654144287109375,-0.1979827880859375,0.0228424072265625
351,0.0636749267578125,-0.19757080078125,0.02252197265625
352,0.0625762939453125,-0.1977081298828125,0.0199127197265625
353,0.06166076660156251,-0.1967010498046875,0.0188140869140625
354,0.06060791015625,-0.19610595703125,0.0185394287109375
355,0.0592803955078125,-0.1959686279296875,0.01702880859375
356,0.055572509765625,-0.1960601806640625,0.0147857666015625
357,0.0510406494140625,-0.1971588134765625,0.01373291015625
358,0.0480194091796875,-0.19464111328125,0.0124053955078125
359,0.04595947265625,-0.1923065185546875,0.0135040283203125
360,0.0454559326171875,-0.1904754638671875,0.0146942138671875
361,0.0438079833984375,-0.1883697509765625,0.015655517578125
362,0.0435333251953125,-0.1839752197265625,0.0161590576171875
363,0.0435333251953125,-0.17889404296875,0.0176239013671875
364,0.0427093505859375,-0.1746368408203125,0.0185394287109375
365,0.04156494140625,-0.1706085205078125,0.0193634033203125
366,0.0415191650390625,-0.1647491455078125,0.0187225341796875
367,0.04302978515625,-0.1557769775390625,0.017303466796875
368,0.0409698486328125,-0.1483612060546875,0.01629638671875
369,0.0387725830078125,-0.144195556640625,0.0157012939453125
370,0.0357513427734375,-0.13861083984375,0.0149688720703125
371,0.0322265625,-0.1315155029296875,0.0144195556640625
372,0.0292510986328125,-0.1251068115234375,0.0135498046875
373,0.0285186767578125,-0.1162261962890625,0.0123138427734375
374,0.0271453857421875,-0.1077117919921875,0.0115814208984375
375,0.02581787109375,-0.0978240966796875,0.0104827880859375
376,0.0231170654296875,-0.0884857177734375,0.0093841552734375
377,0.0204620361328125,-0.0794219970703125,0.0102081298828125
378,0.0212860107421875,-0.0714569091796875,0.011444091796875
379,0.0252227783203125,-0.0637664794921875,0.01153564453125
380,0.0296173095703125,-0.0555267333984375,0.0099334716796875
381,0.029296875,-0.0497589111328125,0.0083770751953125
382,0.0254058837890625,-0.04412841796875,0.0077362060546875
383,0.0222015380859375,-0.0372161865234375,0.0080108642578125
384,0.0204620361328125,-0.0288848876953125,0.0086517333984375
385,0.015518188476562498,-0.0205535888671875,0.0088348388671875
386,0.003021240234375,-0.01007080078125,0.00860595703125
387,-0.0113067626953125,-0.0006866455078125,0.0096588134765625
388,-0.023529052734375,0.00750732421875,0.01007080078125
389,-0.0266876220703125,0.015335083007812498,0.0081024169921875
390,-0.0213775634765625,0.01922607421875,0.007965087890625
391,-0.00897216796875,0.0232086181640625,0.0093841552734375
392,0.0009613037109375,0.029296875,0.0094757080078125
393,0.0131378173828125,0.0351104736328125,0.0102996826171875
394,0.0241241455078125,0.0417938232421875,0.0101165771484375
395,0.0347442626953125,0.0464630126953125,0.01043701171875
396,0.04193115234375,0.0514984130859375,0.0119476318359375
397,0.0450439453125,0.0556182861328125,0.01190185546875
398,0.04815673828125,0.058685302734375,0.0115814208984375
399,0.0499420166015625,0.0610198974609375,0.0101165771484375
400,0.0504913330078125,0.0636749267578125,0.008880615234375
401,0.0522308349609375,0.065277099609375,0.0077362060546875
402,0.0527801513671875,0.0673828125,0.0050811767578125
403,0.0534210205078125,0.0680694580078125,0.0035247802734375
404,0.0557098388671875,0.0697174072265625,0.00238037109375
405,0.0559844970703125,0.0697174072265625,0.00238037109375
406,0.0560760498046875,0.0677032470703125,0.0024261474609375
407,0.0562591552734375,0.0679779052734375,0.0038909912109375
408,0.0589141845703125,0.06829833984375,0.0052642822265625
409,0.0599212646484375,0.0677490234375,0.00640869140625
410,0.0590057373046875,0.067291259765625,0.0059051513671875
411,0.0597381591796875,0.0672454833984375,0.00347900390625
412,0.06202697753906251,0.0666046142578125,0.0022430419921875
413,0.0633087158203125,0.06500244140625,0.0029754638671875
414,0.06207275390624999,0.0654144287109375,0.003204345703125
415,0.0586395263671875,0.0662384033203125,0.0033416748046875
416,0.05584716796875,0.06683349609375,0.0051727294921875
417,0.056488037109375,0.0672454833984375,0.0058135986328125
418,0.0542449951171875,0.0690765380859375,0.0064544677734375
419,0.0451812744140625,0.0705413818359375,0.0061798095703125
420,0.036895751953125,0.0697174072265625,0.0060882568359375
421,0.032867431640625,0.0695343017578125,0.0054473876953125
422,0.0335540771484375,0.0705413818359375,0.00531005859375
423,0.0317230224609375,0.0703125,0.0053558349609375
424,0.0332794189453125,0.0727386474609375,0.0046234130859375
425,0.0360260009765625,0.071502685546875,0.0044403076171875
426,0.03387451171875,0.0684356689453125,0.0027008056640625
427,0.0302581787109375,0.0669708251953125,0.0027923583984375
428,0.0276947021484375,0.0666961669921875,0.00439453125
429,0.02581787109375,0.0680694580078125,0.0048065185546875
430,0.0244903564453125,0.06719970703125,0.0054473876953125
431,0.0277862548828125,0.0643157958984375,0.0046234130859375
432,0.0318145751953125,0.0626678466796875,0.003204345703125
433,0.031219482421874997,0.0601043701171875,0.00347900390625
434,0.0289764404296875,0.0591888427734375,0.0036163330078125
435,0.0282440185546875,0.053558349609375,0.004119873046875
436,0.0274200439453125,0.04888916015625,0.0038909912109375
437,0.0282440185546875,0.0468292236328125,0.0027923583984375
438,0.0215606689453125,0.0471038818359375,0.0014190673828125
439,0.0112152099609375,0.0471038818359375,-0.001739501953125
440,0.0028839111328125,0.04742431640625,-0.0029754638671875
441,-0.0037078857421875,0.04742431640625,-0.0030670166015625
442,-0.0014190673828125,0.04742431640625,-0.00457763671875
443,0.0046234130859375,0.047332763671875,-0.00384521484375
444,0.0146026611328125,0.0469207763671875,-0.00274658203125
445,0.0274200439453125,0.0468292236328125,-0.00238037109375
446,0.037445068359375,0.0453643798828125,-0.0016021728515625
447,0.0475616455078125,0.0452728271484375,0.00018310546875
448,0.052642822265625,0.0461883544921875,0.001373291015625
449,0.0552520751953125,0.0463714599609375,0.0021514892578125
450,0.0542449951171875,0.0419769287109375,0.0019683837890625
451,0.051727294921875,0.0394134521484375,0.0004119873046875
452,0.0509033203125,0.03717041015625,-0.0025177001953125
453,0.052276611328125,0.0365753173828125,-0.0037994384765625
454,0.049072265625,0.0381317138671875,-0.0036163330078125
455,0.0384979248046875,0.0377655029296875,-0.0013275146484375
456,0.0295257568359375,0.0352935791015625,-0.00128173828125
457,0.0271453857421875,0.03387451171875,-0.0011444091796875
458,0.0310821533203125,0.0328216552734375,-0.0016021728515625
459,0.0365753173828125,0.0319061279296875,-0.002471923828125
460,0.0390472412109375,0.031768798828125,-0.00311279296875
461,0.0382232666015625,0.0305328369140625,-0.0018310546875
462,0.0419769287109375,0.0284271240234375,-0.00128173828125
463,0.0487518310546875,0.028472900390625,-0.00347900390625
464,0.0582733154296875,0.029296875,-0.0046234130859375
465,0.0582733154296875,0.0314483642578125,-0.0059967041015625
466,0.053741455078125,0.0319976806640625,-0.0056304931640625
467,0.0491180419921875,0.0318145751953125,-0.0053558349609375
468,0.0463714599609375,0.03131103515625,-0.0070037841796875
469,0.0454559326171875,0.0318145751953125,-0.0048065185546875
470,0.0479736328125,0.0335540771484375,-0.004669189453125
471,0.0509033203125,0.0355682373046875,-0.0053558349609375
472,0.0545196533203125,0.0373992919921875,-0.005126953125
473,0.0563507080078125,0.0374908447265625,-0.0038909912109375
474,0.0578155517578125,0.0363922119140625,-0.0058135986328125
475,0.0576324462890625,0.0346527099609375,-0.0078277587890625
